pixel,1067A,1072A,1077A,1082A,1087A,1092A,1097A,1102A,1107A,1112A,1117A,1122A,1127A,1132A,1137A,1142A,1147A,1152A,1157A,1162A,1167A,1172A,1177A,1182A,1187A,1192A,1197A,1202A,1207A,1227A,1232A,1237A,1242A,1247A,1252A,1257A,1262A,1267A,1272A,1277A,1282A,1287A,1292A,1297A,1302A,1307A,1312A,1317A,1322A,1327A,1332A,1337A,1342A,1347A,1352A,1357A,1362A
111,0.00011993169370059568,0.0001219056060726818,0.00012262056940308858,0.00012377922530206438,0.00012397504447188688,0.00012525909268032266,0.00012525688310184279,0.00012644497983258516,0.00012876200984479489,0.00013181799646692346,0.0001339592208591007,0.00013688744733138152,0.00013872344660996108,0.00014126109936511892,0.00014300417768990875,0.0001462385146929119,0.00014952399440984666,0.0001543152803803468,0.00015517404018693568,0.00015707689853200696,0.00016070867988221652,0.00016347056092450057,0.00016367963240934623,0.0001653535100188164,0.0001694248108885859,0.00017067666887915392,0.00017115094867129737,0.00017620277587880096,0.00017565221018659522,0.0001850129258438944,0.00018443442160067305,0.0001857281015534586,0.0001878694013531222,0.0001870105678018215,0.00019186729788139132,0.00019168786757593046,0.00019434224388070352,0.00019367977225474928,0.00019517599939725057,0.00019486260384926586,0.00019801658423554224,0.0001983725216915892,0.0002011597097472683,0.00020330131682216,0.000205318017532495,0.00020860819986732643,0.0002105223303306644,0.00021503185721948712,0.00021625041835470618,0.00022018466679263945,0.00022112544150579654,0.00022647629300791866,0.00023036017761733467,0.0002332673017918273,0.00023734645083623706,0.00024007632434122853,0.00024446893848520455
112,0.00013001528258962345,0.00013245057386723985,0.0001328588674655004,0.0001341787639577964,0.0001348006419503516,0.00013616420999583507,0.00013679988075679367,0.00013887679347305063,0.00014183714531613658,0.00014561381647986883,0.00014851072309442475,0.00015203443432520452,0.00015390159982619657,0.00015708762979789673,0.00015888891851183318,0.00016228824898542756,0.00016547648604770657,0.00017029208712832238,0.00017093076919578226,0.00017224029259746608,0.00017604213046054472,0.00017861060342998152,0.00017834650153163292,0.00018022332378956742,0.00018407225325057174,0.00018541004613101768,0.00018620303236367868,0.00019074644956226049,0.00019014000130092152,0.00019942531122203182,0.00019884846723718577,0.00019971051671647332,0.0002018739301583231,0.00020129008214939551,0.00020571525340086264,0.0002064009306961454,0.00020863673853817932,0.0002087561126001856,0.0002114279367959068,0.00021150111650033535,0.00021541428390755765,0.00021662928078222487,0.00022062954499103856,0.0002241789470449397,0.00022662555284842442,0.00023063685213698017,0.00023381800869484687,0.00023936206603488081,0.0002410104862314217,0.00024593154514009047,0.00024727251033039897,0.0002530343407270601,0.00025784310258173635,0.00026099690536980316,0.00026581718055070016,0.0002692046756107726,0.0002736135496132003
113,0.0001412068665523538,0.0001441823212753375,0.00014480604524896482,0.0001467762705875514,0.00014796864465400404,0.00014953702046447808,0.00015100219540511192,0.00015388589827221625,0.00015741436298422632,0.0001618666424906414,0.00016543725381010092,0.00016925619836671637,0.0001709645319277211,0.00017439356467984244,0.00017583926049262742,0.00017895863223019293,0.00018214110629361367,0.00018660916451622352,0.0001870031681141191,0.00018787600654210425,0.0001917205113835269,0.00019427863075928704,0.00019376852464645357,0.00019587305707961323,0.00019957640023988312,0.00020081117115176156,0.00020224505377583566,0.0002060650469703,0.00020532897830200205,0.00021427641296429918,0.0002140481751353979,0.000214894932286144,0.00021736761416829288,0.00021764549645553159,0.00022193833196767262,0.0002237871876471716,0.00022630156887111993,0.00022747777016472246,0.00023186820376783942,0.0002327735814783465,0.00023745246425026993,0.0002397017711354579,0.00024491215361966193,0.0002495026475527601,0.0002524987549637052,0.00025762908581334823,0.0002617717454768266,0.000267796036387876,0.00026957163022162627,0.0002757763796977739,0.0002775455577439841,0.0002833406466145838,0.00028895302145437224,0.00029187917845760355,0.000297218283590466,0.00030175368784830754,0.0003055707309890002
114,0.00015483090111358835,0.00015815495718029786,0.00015935176123518718,0.00016215902327456675,0.00016395460517017665,0.00016563901184833953,0.00016793961448485068,0.00017143506150035058,0.00017525711818675604,0.0001802075130572181,0.00018407734133373948,0.00018766433907490326,0.0001890972636269058,0.00019229758329667023,0.00019312313687153184,0.00019576608269693534,0.0001992080248436807,0.00020330849685967688,0.00020368806487353446,0.00020436779943356235,0.0002080708770401589,0.00021086426565325957,0.00021033446030097318,0.0002125965070753173,0.00021596659442416687,0.00021703253578788192,0.00021912237139331956,0.00022227562041034668,0.00022143090262213467,0.0002310036032790189,0.00023136389291083032,0.00023304062946098603,0.00023612335157503807,0.0002378265514033309,0.00024246350241312524,0.00024544901715068074,0.0002489400864605613,0.00025133832027194773,0.0002572617824901909,0.00025912513824029684,0.0002647883112409909,0.0002678790906477236,0.0002740806094668787,0.0002789339122906461,0.00028257235922167327,0.0002892422381140721,0.00029405422023887166,0.00030025087205451547,0.00030175494801036747,0.00030913889290319494,0.0003113955195358934,0.00031679368581206523,0.00032302739851127035,0.0003253855580624634,0.00033069203114046244,0.0003366976232959019,0.0003396007788753521
115,0.00017176280354532167,0.00017516621278543208,0.00017704344651233315,0.0001804528316946571,0.00018289421406314198,0.00018452016674279774,0.00018740232435909804,0.00019123519501012463,0.0001948682558550385,0.0002001012007049308,0.00020369447476286583,0.00020673063084137325,0.00020790821323910772,0.00021059278283497396,0.00021091172581296001,0.00021316957572713126,0.00021713081743434187,0.0002209283377218942,0.00022157838702541226,0.00022230928556542592,0.0002257545332123753,0.00022873402812403071,0.0002283940309420359,0.00023063737041347583,0.00023358158849420425,0.00023465002772084077,0.00023733206849193287,0.00024029898447195587,0.0002395140099231662,0.000251737702889912,0.0002526136270530177,0.00025583559423350327,0.00025974634826104895,0.00026319998507777547,0.0002684418395245349,0.00027224731968975545,0.00027716392543791513,0.0002807960117447092,0.00028768508675554094,0.00029026768370969214,0.00029717675204585134,0.00030085958589575303,0.000307773125107668,0.0003122786428518968,0.0003166212345118382,0.00032464576936679475,0.00032991050812784887,0.0003362942962114897,0.00033710108713242305,0.00034516011755726943,0.0003480469606236205,0.0003524836856007789,0.000359010815161654,0.000360903007365822,0.00036566607059692767,0.0003729291257721337,0.0003749571318375357
116,0.00019224688422764274,0.00019567018694774762,0.00019814423351089097,0.00020167211207963435,0.0002045746347025,0.000206069281348337,0.00020906710916193872,0.0002128632122740416,0.00021594119146875503,0.0002212380210291585,0.00022420801095371303,0.0002267306407895088,0.00022780477175560697,0.00022999033013836547,0.00023005563690275678,0.00023226704864656432,0.0002368886319350273,0.00024031012152449374,0.000241212641047972,0.0002424293057301376,0.00024556444884561783,0.00024841179025905083,0.0002484473227306914,0.00025052764730698314,0.00025343298099004267,0.0002548850987635329,0.0002582557375071437,0.00026158854747522595,0.00026132968117960033,0.00027812098360219625,0.00027918514777900387,0.00028417459598492514,0.00028899603018670765,0.00029411826276380535,0.0002999623958903388,0.00030431998233643024,0.00031078843878506513,0.0003153806505001372,0.00032290634727283595,0.00032594392100089635,0.00033402077576215734,0.00033818603616110507,0.00034548885757198377,0.0003491794170405813,0.00035418518004123797,0.0003629086537953136,0.0003683091076107762,0.00037498253303596345,0.0003748647780170751,0.0003828565761497439,0.0003865591599012016,0.00038975858303032566,0.0003963016149146688,0.00039799310162357985,0.00040186940404098254,0.00040961192158739634,0.0004106937005608873
117,0.0002160732727944064,0.00021965866915728296,0.00022237760448761134,0.0002255937906040633,0.0002284470838760332,0.00022986137619288187,0.0002325477688003212,0.00023601376841314302,0.00023854270424728989,0.0002437272379089513,0.00024617408225555154,0.00024839441661254327,0.0002495165840309853,0.00025149142240291983,0.00025157343951203657,0.0002539976489462323,0.0002593708103976913,0.00026213236927287204,0.00026310101413848033,0.00026520701358634065,0.00026806584283193397,0.0002707827574979007,0.00027124254228835484,0.000273281769698282,0.0002768826723838825,0.0002792477490595729,0.00028353989587217486,0.0002874405385389576,0.0002884852029830077,0.0003106443416603448,0.00031162197416082974,0.00031822317753537775,0.00032391972717418923,0.0003301521278365321,0.00033654347936403996,0.00034154875581704616,0.00034947413284028365,0.0003543934366161518,0.0003624081927949156,0.0003656452385330819,0.0003744101810634192,0.00037908080919082064,0.00038664214754632897,0.0003889998349109362,0.0003942922262547669,0.00040310693965649777,0.00040825604689978924,0.00041535477953205766,0.0004144946181808061,0.00042180170794769615,0.00042610855171228254,0.0004279155474889154,0.0004341303829303842,0.0004354318103921459,0.000438025592089389,0.00044535454469329754,0.00044484874340541385
118,0.0002425253664420008,0.00024632443925536957,0.00024880371557524784,0.0002515539686825256,0.00025388372972214056,0.00025530794531701117,0.0002574885926145523,0.0002607380957790243,0.00026283889583557997,0.00026802893268294207,0.00027030122779770564,0.000272501436569733,0.0002735644928830312,0.00027575412189603576,0.00027608505922469435,0.0002786133518677415,0.00028467906263793784,0.0002865968644764273,0.00028784843481805255,0.00029077228781788776,0.0002936145692476184,0.0002968897522203402,0.00029775638859379325,0.00030013026446552485,0.000305092261184495,0.00030891320939078863,0.00031441978174533933,0.0003188421281126283,0.00032183762734931226,0.0003489436873182544,0.00034977117688002,0.00035774559862455284,0.0003643776201006703,0.0003708523050919065,0.0003776539553113962,0.00038327751420961576,0.0003923986943639905,0.0003970616902335058,0.0004054312271731141,0.0004083028713236691,0.0004169556246444826,0.0004220153874343643,0.00043026312287023255,0.000431152033273682,0.00043620520462346097,0.00044475574190787196,0.00044899447562292107,0.0004562282062401868,0.0004547034660311036,0.0004611982053947807,0.00046522009993493134,0.00046488580683951936,0.00047020282198246486,0.0004703397141756913,0.0004709675641546085,0.0004772556473117764,0.0004746770710150998
119,0.0002706080289306944,0.00027439362068770674,0.00027641772897224503,0.00027883610980975783,0.00028063986269516325,0.00028203591129560634,0.00028393977500226314,0.00028740878193062014,0.00028916106442593206,0.0002945764176569593,0.00029714815411317964,0.0002995279913856012,0.00030012349350335516,0.0003027700637287245,0.00030353091798737865,0.0003061037398677959,0.00031241847547327763,0.00031407515413720276,0.0003161634138424994,0.00031960326149807803,0.0003229861791590589,0.0003275677710212611,0.00032930277942315315,0.00033239499113420624,0.0003388766448970585,0.00034445152900039716,0.00035128859288217234,0.00035637824084248205,0.0003615528106273168,0.00039240622584182114,0.0003929545631308562,0.0004018491902207,0.00040958427672521593,0.0004155343513492839,0.0004226503490728591,0.00042815718584994007,0.0004378205105973073,0.0004419877972887878,0.0004510079330959722,0.00045302766843950557,0.00046092827858532537,0.00046564287408760823,0.000474774722528041,0.0004743549327200898,0.0004787481843749165,0.0004867364498312662,0.000489011268500137,0.0004953321596374178,0.0004923638575140646,0.0004980738620643378,0.0005006641678986832,0.0004973447927376506,0.0005014336893323748,0.0004996193023662403,0.000497601358240489,0.0005025394134675978,0.0004982547051975765
120,0.00029985879984439326,0.00030334112776987166,0.00030498240829551966,0.0003074326930418806,0.00030905223380593786,0.0003103598049083828,0.0003124812180844926,0.0003165698582725728,0.00031813096850363056,0.0003235781885154662,0.0003267856141253674,0.0003293792262066023,0.00032937376494643675,0.0003324243440210545,0.00033388966651778435,0.0003368808182357823,0.00034302610845110684,0.00034566486524330087,0.00034893007251139864,0.00035315456222891463,0.00035762937588184446,0.00036336939897895415,0.000366921352446327,0.00037115546237401074,0.0003787974743215682,0.000385872085242664,0.00039360417073018073,0.0003998506468087967,0.0004072688757113612,0.00044005766881776494,0.0004399740824515839,0.0004490232468689964,0.0004577117641943633,0.00046266855552347874,0.0004703976832670842,0.000474902197779921,0.0004842576287078576,0.000487597745475829,0.0004977496710172856,0.0004988627894810134,0.0005058837541863198,0.0005086831114841757,0.0005176672054306963,0.0005157511143829164,0.0005188531997650882,0.0005256046196055514,0.0005252379456792108,0.0005296233350578608,0.0005239952591375344,0.0005287164312538956,0.0005293079429927066,0.0005230427856271964,0.0005259376154553288,0.0005220613552626534,0.0005175880742653981,0.0005212726451947899,0.0005160375224623447
121,0.0003307921477014396,0.0003339771238865034,0.00033554566253850634,0.0003382923046218718,0.00033999486993900835,0.00034143536015001524,0.00034387271917931566,0.00034862903457100826,0.00035040391016377887,0.00035542140960204236,0.00035926910515139584,0.0003620154949984996,0.0003620526242878503,0.0003655836832548379,0.0003680263566526112,0.00037207715366831793,0.0003783371022134834,0.000382719076824101,0.0003870881771139593,0.0003929740643541956,0.00039883607893727416,0.000404866613783446,0.00041056914749853536,0.00041624654935459485,0.0004248702515633105,0.00043290515218243926,0.00044050342908742517,0.0004482334496389633,0.0004577238994196669,0.0004902565648244514,0.000489326530261484,0.000498029461518408,0.0005071978701408788,0.0005107812201765187,0.0005193395163464718,0.000522236657255141,0.0005306632252842048,0.0005325225326433947,0.0005434224516934342,0.0005432138869328382,0.0005493183531301163,0.0005485581815095655,0.0005555597010985621,0.0005517894087722779,0.0005529326795031473,0.0005575759549146291,0.0005547867513706215,0.000556959861044291,0.0005483923000335601,0.0005520298930012227,0.0005509105129253886,0.000542565393592679,0.0005445569325181469,0.0005395300010907051,0.0005338221131248663,0.0005367740553127472,0.0005313331676887086
122,0.0003645775982442446,0.00036778613041918933,0.000369792652855146,0.00037263606915964934,0.0003743475573934694,0.00037635165831490967,0.0003787358763149982,0.0003837610462130151,0.00038643840380121785,0.0003909288403388866,0.00039534184458820873,0.0003981800641104485,0.0003995360953113985,0.0004039531076498331,0.0004072146449907207,0.0004129464396684275,0.0004201587172707682,0.00042612467086434265,0.00043131271503522845,0.0004389798451388855,0.00044645518943037813,0.00045265691240247666,0.0004595704260415346,0.0004662500576692506,0.0004761008019665497,0.0004846107222917914,0.0004910640902354729,0.0005000386824631862,0.0005107280028421129,0.0005415312987928849,0.0005398673916379078,0.0005478508162614191,0.0005568307037408044,0.0005586152173106441,0.0005674041753400153,0.0005678601555323314,0.0005748537780720473,0.0005745915463424657,0.0005847346522259545,0.0005822347203719319,0.0005872890679168673,0.0005824460003727968,0.0005861476706227488,0.0005806272735814383,0.0005797742967488268,0.0005818860228038226,0.0005774121011861971,0.0005779163596832263,0.0005676193657316405,0.0005705465106394997,0.0005684819857431022,0.0005593713315938338,0.0005612773141177453,0.0005565995620758268,0.0005509482389018974,0.0005537472071734838,0.0005488351202321062
123,0.00040252855878631706,0.00040593027052477206,0.0004085014305253416,0.000411157867080813,0.00041254530226234954,0.0004152915389893125,0.0004174403684309034,0.00042254876300388243,0.00042646477760000385,0.00043100815909255296,0.00043610747975073564,0.0004388528803611637,0.0004428593618803925,0.0004487188869306568,0.0004522922453895516,0.00045978572292732606,0.0004683164300918669,0.000475698163475489,0.0004816828463096449,0.0004897578119606474,0.0004989654302976712,0.0005061722729221229,0.0005127315939615888,0.0005194657318309642,0.0005305730131190759,0.0005387995739098608,0.0005439604353332603,0.0005538817932479007,0.0005644906161634952,0.0005927724029358896,0.0005904843465933295,0.0005965297672791912,0.0006041318400480621,0.0006036714109987089,0.0006116379906890385,0.0006088401330035696,0.0006139177684109295,0.0006113750565515826,0.000619065028767185,0.0006135536606232411,0.0006174649447372938,0.000609563066261137,0.0006102106620530929,0.0006036320121036776,0.0006014509400335349,0.0006016166400751468,0.0005965974774368621,0.0005964839624747805,0.0005860985304166728,0.0005889989150562629,0.0005868685711828463,0.0005783396082595223,0.0005812931187482366,0.000578130812340828,0.0005734049244722543,0.0005765107182721795,0.0005727276232207107
124,0.000445806976912131,0.0004491390083315517,0.0004515845354035081,0.0004544219274918458,0.00045513991994045565,0.00045840513805944696,0.00046082590883360743,0.00046627362340105616,0.0004712111956371656,0.00047657595482692415,0.00048266252598547335,0.00048521826322450647,0.0004922578859671769,0.0004998175116970044,0.0005035901207445047,0.0005123104243735196,0.0005215199332081767,0.000530434325448943,0.000537489724648231,0.0005442439939355394,0.0005547920582677408,0.0005632908043872802,0.0005682887397290093,0.0005747958770259924,0.0005867918503125287,0.0005936286542807344,0.0005982240102764526,0.0006089234559399383,0.0006184166118768656,0.0006421983376079278,0.0006391629025718135,0.0006414056320953758,0.0006461914832241577,0.0006431683503566617,0.0006495188131241347,0.0006436238783123069,0.0006468187259832997,0.000642525386119043,0.0006468202927250594,0.0006384304024049463,0.0006415229903525557,0.0006325161047210148,0.0006315088690729628,0.0006249551895854937,0.0006226338952893066,0.0006223175923456219,0.0006180387540177517,0.000618190930863915,0.0006088374474185218,0.0006124392049696532,0.0006109135340180331,0.0006038719677658519,0.0006087812220798933,0.0006075880958226785,0.0006044805833818459,0.0006084996592464387,0.0006063233396575296
