pixel,1432A,1437A,1442A,1447A,1452A,1457A,1462A,1467A,1472A,1477A,1482A,1487A,1492A,1497A,1502A,1507A,1512A,1517A,1522A,1527A,1532A,1537A,1542A,1547A,1552A,1557A,1562A,1567A,1572A,1577A,1582A,1587A,1592A,1597A,1602A,1625A,1630A,1635A,1640A,1645A,1650A,1655A,1660A,1665A,1670A,1675A,1680A,1685A,1690A,1695A,1700A,1705A,1710A,1715A,1720A,1725A,1730A,1735A,1740A,1745A,1750A,1755A,1760A,1765A,1770A,1775A,1780A,1785A,1790A,1795A
229,4.0608241813074327e-05,4.080755435029694e-05,4.074378336591108e-05,4.1043309703069674e-05,4.057578868703959e-05,4.137726689155604e-05,4.1514326350464586e-05,4.246617834270698e-05,4.2204786363749424e-05,4.253421730108075e-05,4.3010702551999923e-05,4.225794119862975e-05,4.3204977494064304e-05,4.314784794263262e-05,4.3666463819117274e-05,4.395343817574058e-05,4.458565955338927e-05,4.467287628655644e-05,4.470860637491011e-05,4.51553161858646e-05,4.533039635779694e-05,4.503947679356277e-05,4.558222004442312e-05,4.61600858317468e-05,4.5686031454531094e-05,4.653203814633378e-05,4.655267806960607e-05,4.663648511539383e-05,4.690344764151075e-05,4.7350012646270145e-05,4.738393280854282e-05,4.75580638789094e-05,4.774507845736427e-05,4.756743833682542e-05,4.792726873868758e-05,4.924248769675227e-05,4.908028447986151e-05,4.92557347582545e-05,4.946158959956894e-05,4.846752042224217e-05,4.8795323193555715e-05,4.9365983515625765e-05,4.955533569068626e-05,4.929437127494585e-05,4.968005843384882e-05,4.940569963380397e-05,4.9357385787839414e-05,4.9814273651572086e-05,4.968223626058602e-05,4.986548845700097e-05,5.0199488640617205e-05,5.024010238451005e-05,4.9624457839513126e-05,4.923082250301208e-05,4.950285578065075e-05,4.939584218945894e-05,4.977860592750859e-05,5.000725874683258e-05,5.01373823352431e-05,5.011660229779566e-05,4.9955892883758255e-05,4.973967883974282e-05,5.0160392539479404e-05,5.0182213775940975e-05,4.981533397830416e-05,4.949603569535575e-05,4.9993291935119376e-05,5.020933154606359e-05,5.080720136970896e-05,4.975249958989069e-05
230,3.885599282826472e-05,3.9158704178136456e-05,3.9296285876212295e-05,3.942856674384775e-05,3.89866440734185e-05,3.977657731855004e-05,3.9818856182071994e-05,4.094680209569829e-05,4.0669225584299185e-05,4.0938760024467135e-05,4.133257093447186e-05,4.055847914218381e-05,4.1394324868208015e-05,4.132137661948321e-05,4.175710363347348e-05,4.183297509709505e-05,4.231758613361674e-05,4.250654722715412e-05,4.257331013509874e-05,4.291906222491514e-05,4.305528203705737e-05,4.281932736244856e-05,4.3318712319874236e-05,4.395791669682392e-05,4.344044135796734e-05,4.419493511869293e-05,4.4394083449287406e-05,4.452635776291457e-05,4.474969455252798e-05,4.533273642675031e-05,4.53802972493979e-05,4.563631981763061e-05,4.5856904959653556e-05,4.57944306822878e-05,4.620663182976154e-05,4.76121805759625e-05,4.767384434460106e-05,4.788814496128745e-05,4.8029397342892953e-05,4.7182293003781126e-05,4.750703467546503e-05,4.802758545088611e-05,4.841887895261861e-05,4.810872788428737e-05,4.8265072686401175e-05,4.802570482540284e-05,4.7945810037134085e-05,4.833264036279703e-05,4.801596694949407e-05,4.81888804901145e-05,4.856234032984935e-05,4.853176304203847e-05,4.79774149788372e-05,4.782388849814518e-05,4.806011976040722e-05,4.7706958519723324e-05,4.835336768581477e-05,4.856537344959671e-05,4.8806247020982316e-05,4.8806807748669485e-05,4.863959576191474e-05,4.835206698511908e-05,4.884258279888397e-05,4.8996407857782456e-05,4.868982598483825e-05,4.8402801942881955e-05,4.901424749303056e-05,4.937756663239939e-05,4.979502649145603e-05,4.887372446271569e-05
231,3.702785512210228e-05,3.7514207168285246e-05,3.780706862615874e-05,3.784791092289924e-05,3.744645423288262e-05,3.82242362383733e-05,3.8269271832589725e-05,3.9497310257679294e-05,3.9304925883754494e-05,3.952938735144591e-05,3.9890832625720614e-05,3.914899948720477e-05,3.9836832309967654e-05,3.973200886523272e-05,4.0065590237078116e-05,4.004925159568758e-05,4.024992766505504e-05,4.053814146207172e-05,4.070434058910755e-05,4.091406587652572e-05,4.1019341328696306e-05,4.0836789200162e-05,4.129721983139718e-05,4.1825132600264455e-05,4.1267357330727856e-05,4.196981760632113e-05,4.231860764835343e-05,4.24095599441758e-05,4.2538259224173524e-05,4.323152741702822e-05,4.334379026475213e-05,4.359903870028598e-05,4.38107078318985e-05,4.384541763696645e-05,4.4278571466476535e-05,4.579272453296913e-05,4.594605205648029e-05,4.620855346343801e-05,4.6403737403140085e-05,4.57853350247221e-05,4.6167541093314096e-05,4.670407785717097e-05,4.718266573696234e-05,4.690246586026747e-05,4.695582302281742e-05,4.677379995191296e-05,4.666494027611361e-05,4.709598089610596e-05,4.66092514910908e-05,4.6727099031762515e-05,4.701676945693904e-05,4.707578368627591e-05,4.657453943350501e-05,4.656990403540786e-05,4.676071256490461e-05,4.619566867492059e-05,4.6991256023805154e-05,4.725908553847648e-05,4.7575884153390744e-05,4.757239776117669e-05,4.7373592875865e-05,4.706490855208802e-05,4.7582506840386826e-05,4.778669020798656e-05,4.757399854505668e-05,4.730673095660635e-05,4.802219764946178e-05,4.857472037719534e-05,4.862904695775266e-05,4.784966750920201e-05
232,3.509226993194411e-05,3.578846033013358e-05,3.6148614034531703e-05,3.6208915999588175e-05,3.5815199566719306e-05,3.657472348028957e-05,3.670114207300432e-05,3.7904400494435536e-05,3.7919267685873434e-05,3.8141796590366837e-05,3.854727772617045e-05,3.78867727260095e-05,3.844243026086176e-05,3.831899166417968e-05,3.856719378371037e-05,3.8531627706025e-05,3.84515937005132e-05,3.881628337681603e-05,3.903809513360547e-05,3.918729811959042e-05,3.924980052756882e-05,3.9123907567571664e-05,3.951611293405341e-05,3.988361202025894e-05,3.932629751088753e-05,4.001164709127329e-05,4.041000053701565e-05,4.043878248756786e-05,4.0508934058891945e-05,4.118918166920174e-05,4.140697923444724e-05,4.165886331283715e-05,4.181577609615589e-05,4.1841188453737405e-05,4.230470758441724e-05,4.3791362509889506e-05,4.389053178592995e-05,4.4167497725996945e-05,4.4513866388407894e-05,4.4098419886970025e-05,4.46058648036125e-05,4.517329563594002e-05,4.561951543830805e-05,4.547600253744351e-05,4.556065860148007e-05,4.542403893964343e-05,4.534736949484317e-05,4.5874781690787235e-05,4.536461334697896e-05,4.5412690337719204e-05,4.5499576219835904e-05,4.581788893007229e-05,4.544005374820275e-05,4.547481272725996e-05,4.560884617728858e-05,4.492136811483502e-05,4.5742618749599405e-05,4.606045499866781e-05,4.644003617566288e-05,4.645825040437867e-05,4.621121890011456e-05,4.5959700446177884e-05,4.643546052285182e-05,4.658869793648347e-05,4.6565208974916025e-05,4.631048782335653e-05,4.707666696862075e-05,4.7827743366005044e-05,4.7447386405951474e-05,4.672223216404155e-05
233,3.3162134349801194e-05,3.400552679011283e-05,3.436201141192288e-05,3.4479340246138786e-05,3.4070815513927856e-05,3.48124415232542e-05,3.502457333724454e-05,3.609380229947778e-05,3.634074134344464e-05,3.6611416805158976e-05,3.708235022490062e-05,3.655953418618984e-05,3.702587926444903e-05,3.6922586858734775e-05,3.7114399750820734e-05,3.709959795703029e-05,3.687242119922997e-05,3.7312661354632494e-05,3.754367002136427e-05,3.769244538328973e-05,3.769183729124182e-05,3.7650782272389146e-05,3.79501910887252e-05,3.821220449948907e-05,3.767733189909135e-05,3.835112107829701e-05,3.866941078818786e-05,3.866278439645119e-05,3.877933464393212e-05,3.931821959204004e-05,3.961013028019092e-05,3.993171420609632e-05,4.0011772658717186e-05,3.993327659875922e-05,4.046254118764852e-05,4.173914496242868e-05,4.172358674588404e-05,4.1975950712285295e-05,4.2503346050052027e-05,4.2191835461193584e-05,4.280708273877291e-05,4.336229800657382e-05,4.370227148581834e-05,4.3744790867579494e-05,4.3908004835061266e-05,4.380889771665641e-05,4.3779985041378633e-05,4.438557026620254e-05,4.4065262156744845e-05,4.404661353812779e-05,4.391795209617627e-05,4.4547544307225234e-05,4.440690526002085e-05,4.443433602609919e-05,4.4547973467693735e-05,4.3838397666796786e-05,4.4604670712685825e-05,4.490945873690399e-05,4.534843345894629e-05,4.541929937369626e-05,4.514010114980529e-05,4.500859853475766e-05,4.538100993630424e-05,4.5399614635654056e-05,4.563748826479875e-05,4.5414490323585576e-05,4.62078915931609e-05,4.709806254782996e-05,4.638847506875936e-05,4.5615741158054386e-05
234,3.1416402316592494e-05,3.226394491012152e-05,3.2599481599829675e-05,3.270951175200098e-05,3.231608561733857e-05,3.304763317270434e-05,3.3303489647681236e-05,3.4170832971388696e-05,3.4539412904138305e-05,3.4890810985648915e-05,3.5399200283271756e-05,3.5037891928598114e-05,3.5417107620150635e-05,3.5349412161214544e-05,3.5493365169708064e-05,3.556541725616181e-05,3.5329347954550576e-05,3.5852011130315936e-05,3.61092086811617e-05,3.625828826939954e-05,3.623019237310499e-05,3.632989077751772e-05,3.659204800306587e-05,3.681720110078252e-05,3.6317707483352296e-05,3.692495204654849e-05,3.710443443470233e-05,3.708872088606573e-05,3.731751573873044e-05,3.7665688184348205e-05,3.792127881729895e-05,3.839076394097486e-05,3.8424440999005715e-05,3.8217760238857974e-05,3.8826722001519095e-05,3.979745993573835e-05,3.967487524944472e-05,3.989506698897975e-05,4.0554655029399765e-05,4.03106494441032e-05,4.092051933034595e-05,4.1399841127242016e-05,4.1630847734026036e-05,4.181749464138598e-05,4.2003871759757336e-05,4.193558843401822e-05,4.19122648842129e-05,4.2524782429371545e-05,4.250590958904469e-05,4.2451054595192276e-05,4.2190386496510246e-05,4.3042689353715745e-05,4.3200637612822695e-05,4.325666414780317e-05,4.343038618866031e-05,4.27961389921798e-05,4.348585567506461e-05,4.3714641652760976e-05,4.421033882413418e-05,4.4332981992273204e-05,4.410804416653181e-05,4.41037629649265e-05,4.4356203123114825e-05,4.4204487722026705e-05,4.467033343334005e-05,4.45134923385914e-05,4.535601204317323e-05,4.626122065204941e-05,4.544338489085458e-05,4.4567441133750157e-05
235,2.998945086772651e-05,3.069592366346704e-05,3.103327180299305e-05,3.1046517198696557e-05,3.070575784150305e-05,3.140938039096673e-05,3.165878444215281e-05,3.23032865468304e-05,3.266781504369049e-05,3.307417651415891e-05,3.357790598018697e-05,3.334113416559881e-05,3.3612274696397955e-05,3.355239299561297e-05,3.364544519908402e-05,3.385431083668358e-05,3.366360047406388e-05,3.423099020680108e-05,3.454879161181413e-05,3.469449701274604e-05,3.470122732829428e-05,3.499141114026537e-05,3.5328787445228995e-05,3.5550701492748496e-05,3.5143142285095475e-05,3.5625799335221675e-05,3.5751473385985505e-05,3.5731909091930993e-05,3.604762752238801e-05,3.6236214888664334e-05,3.6363540215392985e-05,3.697323890132496e-05,3.702024454191387e-05,3.6700003273336325e-05,3.734986782984521e-05,3.803794083229813e-05,3.785255539852751e-05,3.805288576170188e-05,3.874816871227535e-05,3.864967454635537e-05,3.912129586206236e-05,3.948137403425805e-05,3.965043265988175e-05,3.990214173324378e-05,4.0055432961235706e-05,3.996722803999043e-05,3.993501368101572e-05,4.0458233251594754e-05,4.067310857990209e-05,4.061713791870398e-05,4.032731780015818e-05,4.124020171247166e-05,4.164260647394749e-05,4.180081595488365e-05,4.2088691588727585e-05,4.1601503686267056e-05,4.225460546871245e-05,4.2356566919696794e-05,4.2898975127306784e-05,4.3054077214384915e-05,4.301294124262715e-05,4.3110913535004525e-05,4.3295547275102364e-05,4.299254162398792e-05,4.356192685303416e-05,4.351819152467714e-05,4.442346070099498e-05,4.5228393465218484e-05,4.451007921030163e-05,4.351147588143653e-05
236,2.8944640789320164e-05,2.9446648715869714e-05,2.9802062190982484e-05,2.967983382673871e-05,2.938128693627501e-05,3.0007260642351227e-05,3.0178445844726726e-05,3.063012019770926e-05,3.0940634053417157e-05,3.130693999647351e-05,3.1763973015144565e-05,3.157619305190125e-05,3.174874213726913e-05,3.168664133375619e-05,3.171879024374757e-05,3.2032160566202974e-05,3.1887187901538263e-05,3.240760847165277e-05,3.2788699310068896e-05,3.2947651488332684e-05,3.301374761270023e-05,3.3468351664938406e-05,3.3954664493609545e-05,3.4185883429491553e-05,3.3924627900125295e-05,3.4323137031832045e-05,3.454127390762978e-05,3.452273582967286e-05,3.486126721462212e-05,3.498523065347307e-05,3.5014432876798494e-05,3.564571566434562e-05,3.577439800340957e-05,3.535705410692916e-05,3.598430349131176e-05,3.643444264517648e-05,3.623581457470091e-05,3.644615180465919e-05,3.7074978807881925e-05,3.721803900782584e-05,3.7482073906696285e-05,3.773272857373229e-05,3.787222020912892e-05,3.814340958357955e-05,3.8280874668100175e-05,3.809530026460623e-05,3.8081739112868216e-05,3.847239812197456e-05,3.87733108046447e-05,3.8733205227575314e-05,3.849035406547728e-05,3.9304418741478695e-05,3.9800091041311776e-05,4.011537947527184e-05,4.049365610617285e-05,4.015904213740479e-05,4.083128963363312e-05,4.074736984568167e-05,4.132043060309981e-05,4.149249854286367e-05,4.171833429733766e-05,4.192983623355746e-05,4.212610038218627e-05,4.174316497398057e-05,4.229061015260094e-05,4.241632717978704e-05,4.333823474361618e-05,4.401839173857417e-05,4.347946921898566e-05,4.239932945155953e-05
237,2.82705990391e-05,2.8603092727141033e-05,2.895968344924497e-05,2.874159158073803e-05,2.8437950815430816e-05,2.8932095036885808e-05,2.8939772574432063e-05,2.9254278345930768e-05,2.950488967116872e-05,2.9719870703601532e-05,3.0090045979880146e-05,2.9900331165200177e-05,2.9982610074251153e-05,2.9951478317617e-05,2.989661489755161e-05,3.023338216731179e-05,3.011986487274721e-05,3.0532188076980576e-05,3.0938313569204355e-05,3.112948000815368e-05,3.1248637374177176e-05,3.174006937811332e-05,3.2358118560619165e-05,3.2605486611298325e-05,3.249019924682486e-05,3.291331870536186e-05,3.329907175040426e-05,3.328034546643483e-05,3.3578338480553965e-05,3.37782822567544e-05,3.382661704714224e-05,3.4343613706624656e-05,3.4611713167383477e-05,3.415761180909908e-05,3.4733974034408286e-05,3.498282159821333e-05,3.477672916309499e-05,3.5015195174817954e-05,3.550404929415854e-05,3.5897322929137904e-05,3.5969737656742764e-05,3.617197361161979e-05,3.627418702948982e-05,3.653341638271287e-05,3.672730272464419e-05,3.6421179782575934e-05,3.643468854632111e-05,3.675061215429225e-05,3.703428841415434e-05,3.7017152399975237e-05,3.687317185813949e-05,3.7479595565771855e-05,3.793977426818408e-05,3.841927605586027e-05,3.881354372082915e-05,3.855862237375894e-05,3.9264021821678296e-05,3.894975440956363e-05,3.953673600504737e-05,3.96980544584934e-05,4.014862136223906e-05,4.050974489118679e-05,4.0751666195530975e-05,4.039468800156709e-05,4.0872760199493406e-05,4.120845763249509e-05,4.204777066416309e-05,4.2684160563924407e-05,4.227513746778026e-05,4.124171636383436e-05
238,2.7879691104344307e-05,2.812903793760242e-05,2.844207469204556e-05,2.8213028602277894e-05,2.786577351438786e-05,2.8200901783756654e-05,2.8017562393035468e-05,2.8236116157504553e-05,2.8425550207301892e-05,2.843345924717245e-05,2.8675316421400592e-05,2.8489852483380573e-05,2.8452671510528553e-05,2.846722251376987e-05,2.8301111072862102e-05,2.860524894724811e-05,2.8473370862341498e-05,2.880416227073249e-05,2.918037631995257e-05,2.941175680741992e-05,2.9563117141290637e-05,2.996199707018477e-05,3.062220630526438e-05,3.089726809179874e-05,3.0893166637605635e-05,3.139015518445528e-05,3.191190902886001e-05,3.1862108069833783e-05,3.206960370722135e-05,3.245690033421437e-05,3.2612333946413625e-05,3.2961176015000974e-05,3.335552401369178e-05,3.299840406818891e-05,3.3538248217722746e-05,3.3702566111510903e-05,3.347122903589032e-05,3.3713760397192966e-05,3.4059487603174993e-05,3.4609962173623125e-05,3.4531079608023514e-05,3.4748012890285715e-05,3.47992435548655e-05,3.499019164435901e-05,3.531835672886204e-05,3.4942033253820635e-05,3.494526015291564e-05,3.527082145417181e-05,3.551972142595262e-05,3.5542118765915294e-05,3.5523340158278496e-05,3.5900609209778996e-05,3.6321792662810417e-05,3.690666925794484e-05,3.725802538492512e-05,3.6985729303364565e-05,3.771133020335707e-05,3.7203686996221334e-05,3.7783560553999825e-05,3.787131777348313e-05,3.842209238364169e-05,3.889922581387316e-05,3.917263567943105e-05,3.8907569237588414e-05,3.935686342439438e-05,3.984137021592046e-05,4.050048613508972e-05,4.120687981607056e-05,4.083811392445179e-05,4.003058807615941e-05
239,2.7641824406110688e-05,2.7887953110439116e-05,2.8101127829535217e-05,2.790789701321225e-05,2.754240923341449e-05,2.773533619384693e-05,2.7418898307578955e-05,2.755809593097541e-05,2.7694119721435883e-05,2.7523057863529957e-05,2.7624285049576647e-05,2.746639116635029e-05,2.727955057106849e-05,2.729921483476885e-05,2.7025908260879073e-05,2.7283136585982958e-05,2.706896269010711e-05,2.7356421499746046e-05,2.767691705181562e-05,2.792310110790705e-05,2.8067629694363568e-05,2.83306927627016e-05,2.893290054592454e-05,2.9250078853723853e-05,2.932207843244067e-05,2.9863060337953236e-05,3.040293801911543e-05,3.0296787548525078e-05,3.0385675768924127e-05,3.0955522323413705e-05,3.121653007573413e-05,3.14348089960953e-05,3.18670310406037e-05,3.172621065493481e-05,3.2254195107057626e-05,3.2516689886772795e-05,3.2283142763969445e-05,3.248970808888183e-05,3.277300268359277e-05,3.335520403817147e-05,3.316627260408605e-05,3.342829581835118e-05,3.344025294462373e-05,3.351510131648753e-05,3.3999059709887734e-05,3.359483296584799e-05,3.355605038586785e-05,3.3908705511634954e-05,3.417078195455801e-05,3.424681424403547e-05,3.433464145976795e-05,3.4539821615327954e-05,3.501154104746732e-05,3.5600716112364175e-05,3.5890418521708646e-05,3.555305742899378e-05,3.630713408505886e-05,3.5738388234996664e-05,3.628742387410555e-05,3.624225776548819e-05,3.678621058562342e-05,3.726748965590936e-05,3.755800722239234e-05,3.737575496160789e-05,3.7848614812127885e-05,3.830840282955421e-05,3.874518166019556e-05,3.955784358035746e-05,3.9165677388031296e-05,3.868664934644959e-05
240,2.7431440610387587e-05,2.771938724175835e-05,2.7791470227684876e-05,2.761545879207907e-05,2.7316023284583623e-05,2.7421297433202813e-05,2.7050981208580868e-05,2.711668843975528e-05,2.723527725083792e-05,2.695241037574121e-05,2.6966262416260128e-05,2.683102912719555e-05,2.650199205735198e-05,2.647394167977868e-05,2.6149120643961065e-05,2.635457992450547e-05,2.6053892439556655e-05,2.6262951656712784e-05,2.6527050476685903e-05,2.673573682563639e-05,2.683269408294509e-05,2.696865934945869e-05,2.746597219593957e-05,2.779847423490102e-05,2.7916546049332678e-05,2.8463870781663683e-05,2.8861901666725337e-05,2.872235815942737e-05,2.8705037695125776e-05,2.934264015686261e-05,2.963272981600497e-05,2.9805433429345214e-05,3.017081532157971e-05,3.026764083618112e-05,3.0792553597588946e-05,3.1270391062952946e-05,3.10988937706526e-05,3.125156394373592e-05,3.1552831561270227e-05,3.2092457707360664e-05,3.187367408644628e-05,3.2185284571532955e-05,3.220209311129749e-05,3.219529606487873e-05,3.279057121921436e-05,3.2346489621091106e-05,3.228642478385285e-05,3.2600964504991526e-05,3.292480331354227e-05,3.303415753042124e-05,3.3182480427883005e-05,3.3298239493823365e-05,3.3884769836749635e-05,3.440726572208004e-05,3.462141314635097e-05,3.424379354157272e-05,3.503035400473205e-05,3.457559351551334e-05,3.507752196088444e-05,3.490956118996179e-05,3.541637570391625e-05,3.5798380052567716e-05,3.6111631988723466e-05,3.597340972366209e-05,3.647131529364853e-05,3.6721509559913974e-05,3.699782162186005e-05,3.783882660944649e-05,3.739808686900295e-05,3.7200371965639946e-05
241,2.718427387150309e-05,2.750894907989613e-05,2.7428116199542168e-05,2.7250963380888896e-05,2.7068119849607143e-05,2.7166375185617146e-05,2.6781062190622105e-05,2.6787975356717717e-05,2.693961302405393e-05,2.6586480877006884e-05,2.658877972089371e-05,2.646392547533391e-05,2.603951048539889e-05,2.5938536216485173e-05,2.567715458984982e-05,2.581433929978903e-05,2.549982677820019e-05,2.5564044511688e-05,2.575106287598283e-05,2.5884660534004346e-05,2.5922811160720106e-05,2.593716605124809e-05,2.633233705689522e-05,2.6615787752957746e-05,2.6732150229737962e-05,2.726837501181604e-05,2.7420307256825517e-05,2.7276389503307525e-05,2.721839401987772e-05,2.7753610118447087e-05,2.797597779048411e-05,2.8178194213715416e-05,2.8428272743106823e-05,2.869998582105272e-05,2.9208219934681977e-05,2.9876422494801477e-05,2.9829955406916712e-05,2.99250265995628e-05,3.0233486863036713e-05,3.072567154288562e-05,3.0581236123801085e-05,3.0923060097297386e-05,3.100587643907971e-05,3.103979198284146e-05,3.16996184400099e-05,3.119858778728875e-05,3.1175533866399065e-05,3.137957894807252e-05,3.1766064026180754e-05,3.185784863520487e-05,3.2039976102499605e-05,3.213299187604313e-05,3.2780174224310585e-05,3.3226045729765484e-05,3.3334275579044105e-05,3.300027847965412e-05,3.3758596694710526e-05,3.354426900761057e-05,3.399973705429334e-05,3.3770954129809635e-05,3.428795316016262e-05,3.455401736768512e-05,3.489445229405279e-05,3.4787543874150554e-05,3.5284820296224734e-05,3.523899789344764e-05,3.548744634249209e-05,3.623311590768376e-05,3.574665941290949e-05,3.5709452345578556e-05
242,2.690428974906589e-05,2.722855220319389e-05,2.699882269271069e-05,2.684794219006093e-05,2.673715791528544e-05,2.6892626853622987e-05,2.649936710948264e-05,2.6478548701760527e-05,2.6686249440825906e-05,2.6291371849984245e-05,2.6315151980018805e-05,2.620636131243267e-05,2.575829745330249e-05,2.556103756899817e-05,2.549277793478547e-05,2.5553216485787115e-05,2.5313903551943914e-05,2.522814583146132e-05,2.5303930990172752e-05,2.5357489458502992e-05,2.5369722678286968e-05,2.52704745598018e-05,2.555903648922056e-05,2.575356771568572e-05,2.5797818052427993e-05,2.6315092879731932e-05,2.6242290883680648e-05,2.608402531845883e-05,2.6048462188238408e-05,2.6348821987768232e-05,2.6436517888069816e-05,2.6666112187937083e-05,2.6829733435433623e-05,2.7168954406707682e-05,2.7637578501308373e-05,2.838662250201056e-05,2.8476877051827404e-05,2.851370970721074e-05,2.8747532719060133e-05,2.9223258422804766e-05,2.9214533041993284e-05,2.9533819362959253e-05,2.9746984995904545e-05,2.9933709869900732e-05,3.0648216552606896e-05,3.011022113845147e-05,3.017223280496027e-05,3.0264129314159943e-05,3.067575972959152e-05,3.071678439194411e-05,3.094660086140969e-05,3.1064119742678954e-05,3.1631968676390744e-05,3.202446362490739e-05,3.201275687784653e-05,3.181335198426166e-05,3.2426898864765617e-05,3.244871065305133e-05,3.288160632554681e-05,3.263668603422472e-05,3.321647589381577e-05,3.344068533406021e-05,3.379415158881347e-05,3.374286243810852e-05,3.422493947387331e-05,3.392312875223986e-05,3.425705628519691e-05,3.485044369246191e-05,3.434728518262613e-05,3.439323302111217e-05
243,2.6603567346616602e-05,2.6889547575579775e-05,2.654441793766285e-05,2.645221829054137e-05,2.6335424320735708e-05,2.6543090372621065e-05,2.6151336183465412e-05,2.6139332698558764e-05,2.637023154270432e-05,2.599395714595333e-05,2.6028283392075234e-05,2.5933748704877037e-05,2.554787447482616e-05,2.5226989123652866e-05,2.5410534583949247e-05,2.5426604666999248e-05,2.5301935165118107e-05,2.5123362668741738e-05,2.509961528188809e-05,2.507677809027411e-05,2.5111779149884294e-05,2.4938016665642025e-05,2.509702039255277e-05,2.521735936872952e-05,2.514303407862572e-05,2.5631690005863335e-05,2.5442869165668428e-05,2.5227658154487023e-05,2.5210852301735753e-05,2.5268145469869565e-05,2.5216091123388105e-05,2.538699521854943e-05,2.551695620490141e-05,2.5828066327426997e-05,2.620375469381733e-05,2.6920513070577106e-05,2.709739710709918e-05,2.708181865635338e-05,2.718230207252956e-05,2.766317384364624e-05,2.7768961067611323e-05,2.801760458899819e-05,2.8395633846717414e-05,2.876021876217037e-05,2.95398168936668e-05,2.901399352601046e-05,2.9174412599551024e-05,2.9224272471622552e-05,2.9594712684042418e-05,2.9594756355420808e-05,2.9903241972499547e-05,3.007063864912596e-05,3.0451382726968665e-05,3.0817742560709116e-05,3.072398308742566e-05,3.070402721942005e-05,3.108143217824425e-05,3.122991631208402e-05,3.168092539689716e-05,3.142315348865267e-05,3.2030820562029217e-05,3.231955071678667e-05,3.263371247848141e-05,3.266730944213733e-05,3.313386074554995e-05,3.2694962967390976e-05,3.3150943556335345e-05,3.3645321327318785e-05,3.318580385504192e-05,3.3307753571886246e-05
244,2.628406485269612e-05,2.649677260669859e-05,2.611356869949147e-05,2.606928605112844e-05,2.5905316604163117e-05,2.6108052186916096e-05,2.5733975684133248e-05,2.5768491501942537e-05,2.596265474924815e-05,2.5669818922021e-05,2.569835312412433e-05,2.559651906354299e-05,2.533664360252095e-05,2.4911459710246882e-05,2.527853841693267e-05,2.5319172287301043e-05,2.5300091946864614e-05,2.5087400421464292e-05,2.503475645379045e-05,2.493055203248187e-05,2.498280217241213e-05,2.480380723188586e-05,2.4841730300119635e-05,2.493129529313025e-05,2.4768861302257086e-05,2.521283540735407e-05,2.5013049493164693e-05,2.470885032745799e-05,2.4650585255601506e-05,2.454581647961602e-05,2.4422436233625785e-05,2.443718980433892e-05,2.455202385580051e-05,2.4807285534353172e-05,2.501901902043602e-05,2.558409179540393e-05,2.5770907794710807e-05,2.571762955913401e-05,2.570301799002184e-05,2.6163755432958986e-05,2.630439507348781e-05,2.648555759650273e-05,2.700681247947025e-05,2.7491392663214533e-05,2.8331028687651488e-05,2.787262329998604e-05,2.8121104722540007e-05,2.8219859212921008e-05,2.8450018961268293e-05,2.8460699678526287e-05,2.888424288995809e-05,2.9082425388100237e-05,2.9268167406326545e-05,2.960870354994725e-05,2.951777283906225e-05,2.9650612905681563e-05,2.9776232357763263e-05,2.996238429503839e-05,3.046527562168007e-05,3.0172690691627093e-05,3.0697197024815416e-05,3.112788152309143e-05,3.132414450260788e-05,3.144504990360616e-05,3.188555651950486e-05,3.144290177208806e-05,3.1960738345943514e-05,3.244577977695039e-05,3.210129100423309e-05,3.2310560448492696e-05
245,2.5927724675470816e-05,2.605914891195512e-05,2.5707119516574883e-05,2.5689119114721885e-05,2.5460490061789936e-05,2.5624985596318078e-05,2.527849949395394e-05,2.5378863451336025e-05,2.550884236170121e-05,2.5319649971774898e-05,2.533481615063788e-05,2.521570229900191e-05,2.508313165462049e-05,2.464510699744743e-05,2.504130080553696e-05,2.515607347689749e-05,2.523139427958006e-05,2.5012438297369946e-05,2.49939982498626e-05,2.482663640115155e-05,2.4820936294808265e-05,2.4698200371509396e-05,2.467933140267528e-05,2.4771776251607793e-05,2.4609654652114176e-05,2.4990737328832182e-05,2.482443171885675e-05,2.444981663804247e-05,2.430879932615496e-05,2.411261574500019e-05,2.4025691613000798e-05,2.3856409735369673e-05,2.3922700681540694e-05,2.415050817428619e-05,2.4174931349144822e-05,2.4467703207702146e-05,2.4602430757515272e-05,2.4528934796703382e-05,2.445136000719178e-05,2.483601114439042e-05,2.492578688610697e-05,2.507104188707677e-05,2.5681592478232196e-05,2.6173485757958995e-05,2.704222360981191e-05,2.6684658275891723e-05,2.700567088670232e-05,2.721491557956632e-05,2.7198528496133944e-05,2.7296592327647405e-05,2.7852388226696007e-05,2.804060658136215e-05,2.810260754509479e-05,2.840505062284576e-05,2.841256309092795e-05,2.8608517623100206e-05,2.8520222557968065e-05,2.8751592122827986e-05,2.929093715739464e-05,2.892942142488776e-05,2.9299357546998077e-05,2.988757375551612e-05,2.989524894730193e-05,3.0089961010122974e-05,3.046897411891679e-05,3.0121766433238112e-05,3.059289421213211e-05,3.1110054808238675e-05,3.092630108464021e-05,3.1183595417620674e-05
