pixel,1386A,1391A,1396A,1401A,1406A,1411A,1416A,1421A,1426A,1431A,1436A,1441A,1446A,1451A,1456A,1461A,1466A,1471A,1476A,1481A,1486A,1491A,1496A,1501A,1506A,1511A,1516A,1521A,1526A,1531A,1536A,1541A,1546A,1551A,1556A,1578A,1583A,1588A,1593A,1598A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A
255,1.6731031694745833e-05,1.7025644418020902e-05,1.7132886739618773e-05,1.719169745786282e-05,1.7335668223488555e-05,1.7417490188084567e-05,1.7518317399628025e-05,1.7809002907121916e-05,1.7980738476586533e-05,1.8108756307538627e-05,1.815530908312088e-05,1.818627284736161e-05,1.82674202323339e-05,1.854758658401013e-05,1.8957873137948527e-05,1.9227464900441912e-05,1.9532119288284297e-05,1.9755795756901186e-05,1.981856081066875e-05,2.0230013274480014e-05,2.0339827711688814e-05,2.0544328707366463e-05,2.0838780937014013e-05,2.1254899402719896e-05,2.118767153651199e-05,2.154357359078081e-05,2.1634995041003308e-05,2.1855049821184054e-05,2.196124335865968e-05,2.2131705552793465e-05,2.1892854234900484e-05,2.1928305760111692e-05,2.2109908166340345e-05,2.2231647109036174e-05,2.256214702068461e-05,2.224303052666662e-05,2.2182698530408357e-05,2.2456071736725602e-05,2.256731307383027e-05,2.276267613096326e-05,2.2770109062843548e-05,2.2791304826361875e-05,2.2638836257401826e-05,2.2344002120286428e-05,2.231070936053091e-05,2.22162778169434e-05,2.217207956206915e-05,2.2454701939818047e-05,2.2219718984827985e-05,2.21328817255297e-05,2.20341393440146e-05,2.2275345486618666e-05,2.1872156060673854e-05,2.204601236119296e-05,2.2079407519285573e-05,2.194584438444572e-05,2.2055331876080848e-05,2.137543829214323e-05,2.1492858292787567e-05,2.0988344377341408e-05,2.1497121864001608e-05,2.1422822514810587e-05,2.120444704692021e-05,2.093953001445717e-05,2.105229048238564e-05,2.091194975925005e-05,2.072797548124029e-05,2.0697064970935206e-05,2.022645622188748e-05,2.0360070684509517e-05
256,1.6389130174027094e-05,1.656908104087096e-05,1.6559181656099148e-05,1.6524253533371468e-05,1.669312397541576e-05,1.684522960989029e-05,1.683415022834248e-05,1.7191585942613394e-05,1.73183605962738e-05,1.740690970731102e-05,1.7514058816168446e-05,1.754618897641679e-05,1.7682736441885323e-05,1.796858534909691e-05,1.8338555805097313e-05,1.8617140852600384e-05,1.8985798014474467e-05,1.9098032980301794e-05,1.9123101802288475e-05,1.9491828203387212e-05,1.9597047726459438e-05,1.9797842944960964e-05,2.0011182049334607e-05,2.0404859130701327e-05,2.0340945563522197e-05,2.0700979405441075e-05,2.0823125942021962e-05,2.0967739539847127e-05,2.119145171918108e-05,2.1310941776352136e-05,2.1074562557522567e-05,2.113502176626803e-05,2.1343613425246707e-05,2.14583291930204e-05,2.1879670373535998e-05,2.189410851348965e-05,2.1843344809400258e-05,2.2234038132165188e-05,2.2421868152033827e-05,2.2703761960233714e-05,2.273015328911183e-05,2.2887924400240405e-05,2.283148490083449e-05,2.2497536637415787e-05,2.2467253500034048e-05,2.2235031056354706e-05,2.2168950803405428e-05,2.2451773449014724e-05,2.2256660630839995e-05,2.2129524162146675e-05,2.1922774117898928e-05,2.218664438770413e-05,2.1839258493429863e-05,2.1967126866886945e-05,2.1959229202349843e-05,2.186833754885152e-05,2.1903656107580165e-05,2.1296816394780365e-05,2.1451200701565256e-05,2.089301202440196e-05,2.132244660135493e-05,2.1212899789955905e-05,2.1073085232590798e-05,2.085314354854904e-05,2.09679617840538e-05,2.0673173222191934e-05,2.055922555517357e-05,2.0591525145147145e-05,2.017233027526576e-05,2.0345973651576528e-05
257,1.6196120044202208e-05,1.6250767390171077e-05,1.6120665742920686e-05,1.6014012792389716e-05,1.6181552674915757e-05,1.6380397022512992e-05,1.628620444074386e-05,1.664850799025104e-05,1.6713416429528024e-05,1.676598894389735e-05,1.6881172259195796e-05,1.6956353584633288e-05,1.713968436876654e-05,1.7447331914073175e-05,1.7765619059356874e-05,1.8010912446278655e-05,1.8462337254090147e-05,1.8482683803769464e-05,1.8485094246452012e-05,1.8847694860461858e-05,1.8888029192483123e-05,1.9064286124869236e-05,1.9231714573728025e-05,1.960038896644888e-05,1.9557613692496925e-05,1.9804926257023256e-05,2.0043243875343217e-05,2.0140552758686124e-05,2.0433572126800684e-05,2.051650990110628e-05,2.0279590732301434e-05,2.0342599418443747e-05,2.055512076996452e-05,2.0633644666762586e-05,2.1091044246159564e-05,2.138323240832465e-05,2.1369639525099342e-05,2.1811244752482646e-05,2.208038885082492e-05,2.2459674481755186e-05,2.2578685782948542e-05,2.2847868965431007e-05,2.291004476037571e-05,2.2564415181297182e-05,2.254438005352189e-05,2.2266480621884325e-05,2.2172790527012273e-05,2.2448210985379266e-05,2.2340147116939155e-05,2.2197786791011785e-05,2.1890889838121595e-05,2.211966324615459e-05,2.186269827305932e-05,2.1969948859511856e-05,2.187398609759265e-05,2.176751956511004e-05,2.1704559061918647e-05,2.122696632328214e-05,2.1442749148339448e-05,2.0871385823758488e-05,2.117361544327716e-05,2.102623687692714e-05,2.0931281135983054e-05,2.0789957742316034e-05,2.0882446349783388e-05,2.04789008661974e-05,2.0424952092719063e-05,2.0527298814594957e-05,2.014674827016226e-05,2.0336176647889004e-05
258,1.610709095560505e-05,1.6054505282091306e-05,1.5852315137912588e-05,1.5666769413436062e-05,1.581843305619048e-05,1.6019631979801706e-05,1.589652108768328e-05,1.6199818623066394e-05,1.6201026964298598e-05,1.622820047623067e-05,1.6283416563369973e-05,1.64330887196708e-05,1.6660532507012128e-05,1.696448575797927e-05,1.7234883552442346e-05,1.7415421641824535e-05,1.791418673559363e-05,1.7874056394049202e-05,1.7897390077548914e-05,1.827082093134911e-05,1.8212492479741525e-05,1.8317207308331032e-05,1.8519742226917467e-05,1.884169535447722e-05,1.8822692366258947e-05,1.8909625845199752e-05,1.9270048418987546e-05,1.9386684082598904e-05,1.967930059802101e-05,1.973974231492892e-05,1.9539528200661764e-05,1.9596284271625916e-05,1.9828799343149936e-05,1.9891267148998107e-05,2.030255922024736e-05,2.074886480007773e-05,2.079386019206032e-05,2.1211688377834682e-05,2.152643439185375e-05,2.1967284959747268e-05,2.226279637887074e-05,2.258574987274121e-05,2.275151225333265e-05,2.2428805467204835e-05,2.2442718711258106e-05,2.224827653050879e-05,2.2155374083673574e-05,2.2425689304813545e-05,2.241876248895183e-05,2.2270625234181735e-05,2.1922113974756327e-05,2.2061697637381062e-05,2.1898160341957596e-05,2.201741519895987e-05,2.182863602986657e-05,2.1651804969815522e-05,2.1497812885365866e-05,2.115416028825349e-05,2.1454043032921612e-05,2.087840273523508e-05,2.1068838066314123e-05,2.0934681562086828e-05,2.079298983527493e-05,2.074750748490712e-05,2.0805492025511122e-05,2.0369172662284936e-05,2.035768220335118e-05,2.0506189410691433e-05,2.0135726958521577e-05,2.029172773967103e-05
259,1.607262895547174e-05,1.593770075498609e-05,1.5755446012225546e-05,1.5469357766573962e-05,1.5590504604301104e-05,1.5772817800718252e-05,1.565913744792116e-05,1.5857947122548084e-05,1.5801970736490713e-05,1.5816837916373882e-05,1.5790094284665798e-05,1.6005894286907185e-05,1.6262305379657276e-05,1.6543529648808946e-05,1.6754146612782566e-05,1.685569594704489e-05,1.7346193313608322e-05,1.7245404002091528e-05,1.7363410022109973e-05,1.769963439830513e-05,1.7539039280874258e-05,1.7570358440199986e-05,1.7830368049131374e-05,1.810590925843825e-05,1.810831650972299e-05,1.8066505428183314e-05,1.8496563052142515e-05,1.8676453827495212e-05,1.893313471872949e-05,1.8950562249070327e-05,1.8846049996501665e-05,1.890599614619529e-05,1.9155781093162676e-05,1.9267766811483343e-05,1.956550131089205e-05,2.0078333728458212e-05,2.0175905015379125e-05,2.0520753550177857e-05,2.082338186186752e-05,2.1252778706853105e-05,2.1760958036995867e-05,2.2059063349798253e-05,2.2290693547238864e-05,2.204770952819221e-05,2.212350294569085e-05,2.2107685146340016e-05,2.2062619162668764e-05,2.2337730750148655e-05,2.2407258500001722e-05,2.2248139031063366e-05,2.1930726084917765e-05,2.195555797635777e-05,2.186948493124271e-05,2.2028850679080512e-05,2.1798817191152184e-05,2.154848663328533e-05,2.1316528236648583e-05,2.109058184913504e-05,2.1461496757236976e-05,2.0875416805272313e-05,2.101067965898281e-05,2.0957983293170356e-05,2.0673556462146524e-05,2.0714697308410448e-05,2.075167058543919e-05,2.0359846821131104e-05,2.0375579476878832e-05,2.0528433517167328e-05,2.015893839692589e-05,2.0248105451232856e-05
260,1.604669124580544e-05,1.5839763015597806e-05,1.5760628143536332e-05,1.5391773715401036e-05,1.546615012854609e-05,1.5626380605452715e-05,1.5546904938942225e-05,1.5632036550246186e-05,1.5535647592398353e-05,1.5550456621779398e-05,1.5464405162873652e-05,1.5709720309489326e-05,1.5950100910901358e-05,1.6230542802993632e-05,1.6350009769445958e-05,1.635357814360533e-05,1.6814042069526433e-05,1.662795254544071e-05,1.6863806694134622e-05,1.7109171578398433e-05,1.6841710710506312e-05,1.6868303849249647e-05,1.711782540469e-05,1.736269452138189e-05,1.7404482414909037e-05,1.727308569129749e-05,1.7746656710960872e-05,1.7985001893830668e-05,1.8211999632591627e-05,1.8156442845683904e-05,1.8177558496652048e-05,1.825433244370674e-05,1.8497197400086104e-05,1.8714822864353283e-05,1.8885181781352174e-05,1.9443532465544814e-05,1.9561591463827898e-05,1.9831449601064434e-05,2.008874205491878e-05,2.0442126161571826e-05,2.1103484369347444e-05,2.131756807770273e-05,2.1576851391974192e-05,2.145568170829151e-05,2.1597635695551205e-05,2.177055430801031e-05,2.1834301234217906e-05,2.21163716834881e-05,2.221829218720174e-05,2.2051801979692622e-05,2.1794222726518555e-05,2.1721917658695733e-05,2.1707614141018094e-05,2.1919673040984562e-05,2.1724458172036925e-05,2.1479468868857326e-05,2.117469514007417e-05,2.1036161542480944e-05,2.142912140193325e-05,2.0862177573291013e-05,2.1001920371577607e-05,2.1066159288045767e-05,2.0583077547187465e-05,2.0689934147340876e-05,2.072970335609288e-05,2.0427055387708813e-05,2.0470508780555083e-05,2.0583528700970366e-05,2.0223672877025487e-05,2.0241341870737945e-05
261,1.5989533451501667e-05,1.5723374813794424e-05,1.5769344877393124e-05,1.538516741117918e-05,1.5402079925900644e-05,1.5542830869350048e-05,1.551365736857787e-05,1.551545550560409e-05,1.5392231798391934e-05,1.5431074382502987e-05,1.5324034821123562e-05,1.5564120290355725e-05,1.573013240476695e-05,1.6043697666308112e-05,1.6048049766002943e-05,1.593349220508167e-05,1.6371477897390436e-05,1.6091101242151034e-05,1.635698004992977e-05,1.6518416325780718e-05,1.6147010488868295e-05,1.6230719713382426e-05,1.639225825682373e-05,1.6604507594621553e-05,1.6717005473034734e-05,1.6523308759506485e-05,1.7053131435361768e-05,1.730473386952214e-05,1.7515723776945543e-05,1.7390918413408605e-05,1.7525268141926576e-05,1.7608919199217178e-05,1.7840125860694732e-05,1.8174401661854817e-05,1.8257597668796024e-05,1.8875227725390748e-05,1.8974160389807567e-05,1.919888228165072e-05,1.9418554313194642e-05,1.966692481320997e-05,2.0357994658271076e-05,2.0478232615096093e-05,2.073688583493366e-05,2.0739302056360155e-05,2.0926851440947555e-05,2.1218641158801733e-05,2.142677430532451e-05,2.169727167331095e-05,2.1791325261154736e-05,2.164688856441864e-05,2.143301638319542e-05,2.1317787954007387e-05,2.1385819780222945e-05,2.16509405118352e-05,2.1538232905860152e-05,2.1417565248778446e-05,2.1042723798661827e-05,2.096012136285033e-05,2.1313790337777625e-05,2.0837392216642997e-05,2.1017728923747085e-05,2.1192494351807004e-05,2.0525428662081743e-05,2.069059005695615e-05,2.0750230850158935e-05,2.0537899029260932e-05,2.0624655148065936e-05,2.067904982422724e-05,2.032571862838197e-05,2.0266368091551125e-05
262,1.5885029727990937e-05,1.5590717503677022e-05,1.572113473070202e-05,1.539037264793508e-05,1.5359367816714752e-05,1.5490467694653295e-05,1.5508293926721766e-05,1.5467165364826178e-05,1.533536224819218e-05,1.542610007583521e-05,1.5328844216692138e-05,1.5537627139189173e-05,1.5603828768291204e-05,1.59523924017043e-05,1.5848244879761327e-05,1.5613995539998997e-05,1.6034687235272422e-05,1.5678301528313766e-05,1.5843751102031432e-05,1.5961388735647447e-05,1.5525960162998996e-05,1.5643551636610915e-05,1.5711952851640586e-05,1.5872806114399905e-05,1.6040337895951686e-05,1.583496502415002e-05,1.6431290758970004e-05,1.6633671904633583e-05,1.6828782804125207e-05,1.6671918877976973e-05,1.6888167125440414e-05,1.6957455494459134e-05,1.7196682777701835e-05,1.762744006517439e-05,1.767391857242382e-05,1.8362862870309087e-05,1.8416386689554025e-05,1.8635318614999425e-05,1.8849893911646306e-05,1.899439879589687e-05,1.9592634177792262e-05,1.965366191283718e-05,1.989181019827897e-05,1.999390517346793e-05,2.0201080779402985e-05,2.052796809469704e-05,2.0845400778530515e-05,2.108601247589848e-05,2.1136299632583e-05,2.1039538307899927e-05,2.0851383854293312e-05,2.074884456497399e-05,2.0919310848448535e-05,2.1222172499293594e-05,2.119570115449264e-05,2.128906072499465e-05,2.084890186554949e-05,2.0819945299389457e-05,2.1089202765438965e-05,2.0766223864732386e-05,2.100279860230713e-05,2.1254291998506022e-05,2.0490633998562568e-05,2.0719851956613244e-05,2.0807064467945924e-05,2.0668230680406244e-05,2.0825596117584485e-05,2.083143821269296e-05,2.0455075092199697e-05,2.0320964262903935e-05
263,1.575527890667122e-05,1.545597116069468e-05,1.5615991242932718e-05,1.537476163428581e-05,1.5323820193579773e-05,1.5450789048599167e-05,1.5496430173262648e-05,1.543780062188405e-05,1.5333422418175255e-05,1.546604071487157e-05,1.5400576070105953e-05,1.5567288267767867e-05,1.555560453756213e-05,1.5889928045305226e-05,1.5712709143065255e-05,1.5390172416736518e-05,1.5786629057562446e-05,1.5383782563226627e-05,1.5390718924053725e-05,1.546940722622243e-05,1.5036873077213312e-05,1.511375130530987e-05,1.5142917359621844e-05,1.5239655021447275e-05,1.537840793955725e-05,1.5226050655716888e-05,1.5866204183614312e-05,1.59718664172986e-05,1.6142987655987447e-05,1.6011048379863056e-05,1.6262151766429926e-05,1.6327834135394103e-05,1.6584229497435608e-05,1.7068715823322302e-05,1.7117809126415658e-05,1.7877622822758396e-05,1.788346207386934e-05,1.811425655221534e-05,1.834999467619193e-05,1.841543562110127e-05,1.8854357681443494e-05,1.8907852806272256e-05,1.911592435297849e-05,1.928324797957212e-05,1.948706650423498e-05,1.9814177061347453e-05,2.0144973715807625e-05,2.0356841744901885e-05,2.0342831539589802e-05,2.0284973641814827e-05,2.0127554262491707e-05,2.0060395691850496e-05,2.0342700212070786e-05,2.063848807390864e-05,2.0683012725731146e-05,2.1003706589942473e-05,2.051724950541699e-05,2.059176705887665e-05,2.0761252888184548e-05,2.0606257801280688e-05,2.0899065398626653e-05,2.1197555793322573e-05,2.0457821692394265e-05,2.075076015761087e-05,2.0864766195662118e-05,2.0777639550238643e-05,2.102624881907189e-05,2.100571030781568e-05,2.059034665668056e-05,2.043641527112893e-05
264,1.5632241910872328e-05,1.532749683247911e-05,1.5483938736854073e-05,1.5342951197659405e-05,1.5293902766197633e-05,1.5413479038511827e-05,1.547521635322802e-05,1.5409373334376988e-05,1.5352886783320635e-05,1.5488665539752227e-05,1.5462198268643588e-05,1.560541317227321e-05,1.5555287178420515e-05,1.5807833126086192e-05,1.5598253890283555e-05,1.5243392955163617e-05,1.5588395106617627e-05,1.5172630300710947e-05,1.5062952511826721e-05,1.5073410765746093e-05,1.4691005371750049e-05,1.4688115195400598e-05,1.4726666935164416e-05,1.4753518727952744e-05,1.4786860804856073e-05,1.4706576256406916e-05,1.533698397906701e-05,1.5342782884426114e-05,1.548445183972925e-05,1.5437203798015415e-05,1.5655564388457466e-05,1.5755017742663127e-05,1.6025597386078413e-05,1.6496436753931885e-05,1.6576998485042425e-05,1.7398766239239706e-05,1.7375085093849273e-05,1.759710750806928e-05,1.7860387188664097e-05,1.7882899180215328e-05,1.816925907934417e-05,1.8232929756651346e-05,1.841694642267797e-05,1.8622103918674246e-05,1.881274471068593e-05,1.9143685720271482e-05,1.9393415871942893e-05,1.958425538436992e-05,1.95185478485826e-05,1.9474783501345942e-05,1.936481427558168e-05,1.932910078527904e-05,1.9712342806266697e-05,1.993739883660945e-05,2.0044123068097996e-05,2.0506207137400765e-05,2.001759347604182e-05,2.0249231513283166e-05,2.0332048155453954e-05,2.0339826923395833e-05,2.067472228804273e-05,2.1011351543556847e-05,2.0395579139392005e-05,2.073715393170032e-05,2.0871197121798855e-05,2.0804970400815705e-05,2.1130151849565243e-05,2.111536306915876e-05,2.068641287775664e-05,2.0622102223206584e-05
265,1.551128411768346e-05,1.5214154811830688e-05,1.53439492218339e-05,1.530749525812467e-05,1.5265870394434773e-05,1.536786340432014e-05,1.5446880210501438e-05,1.5376247940152892e-05,1.5356656894713832e-05,1.548091356597901e-05,1.546710001991514e-05,1.5621697161324226e-05,1.5568315914590827e-05,1.5711024028631077e-05,1.5483404386346224e-05,1.5159951477058795e-05,1.540245242691212e-05,1.5008517482262051e-05,1.486023757458365e-05,1.4795867209971893e-05,1.44626157232491e-05,1.4405592145667435e-05,1.4469972831523388e-05,1.4422519373352396e-05,1.4353397093671265e-05,1.4296375664434827e-05,1.4857803385353049e-05,1.4799856109947867e-05,1.4918426031638531e-05,1.4977551022108608e-05,1.5112967922945633e-05,1.5256993458456616e-05,1.5534269692560426e-05,1.5925910771402185e-05,1.603927894040347e-05,1.692063494198761e-05,1.6891030031900498e-05,1.7062225012966613e-05,1.7347995461725503e-05,1.7359294445872697e-05,1.7545242191446533e-05,1.7593082152607148e-05,1.7768257505387825e-05,1.7989236702508566e-05,1.8161347660993914e-05,1.8503095703475346e-05,1.863611855733339e-05,1.8810383158972257e-05,1.873594016781328e-05,1.869453482652792e-05,1.864598422605525e-05,1.862733934058516e-05,1.90832893637264e-05,1.920198683898206e-05,1.9382106152077205e-05,1.9838934189587594e-05,1.9402779396524453e-05,1.978605632266116e-05,1.9813284190617757e-05,1.9972038076942167e-05,2.0325625657101952e-05,2.0687994889216936e-05,2.026125940867215e-05,2.062988081743443e-05,2.0780055451285942e-05,2.070771916521916e-05,2.1056563541934353e-05,2.1102160331470904e-05,2.0705217413626652e-05,2.0815001694102445e-05
266,1.5340155126235613e-05,1.5101941482492776e-05,1.5190735002132056e-05,1.526306897238344e-05,1.5234829527187146e-05,1.5307437566899978e-05,1.5396640677698793e-05,1.5318574711490093e-05,1.5318864336109895e-05,1.544272001817837e-05,1.5410156941851767e-05,1.5591944632166614e-05,1.555773325689842e-05,1.5613195656148097e-05,1.5354823234781673e-05,1.5121096867003574e-05,1.5210221461652871e-05,1.486560392300036e-05,1.4740710973078946e-05,1.4638012035695755e-05,1.431748409889775e-05,1.4244710181976682e-05,1.4339191457233347e-05,1.4232586867666187e-05,1.4124531919967905e-05,1.4024318989309134e-05,1.4484213683656424e-05,1.4393203403922226e-05,1.4504105913384085e-05,1.463277606498208e-05,1.4687738339067649e-05,1.4852515326402615e-05,1.5103124451203906e-05,1.5392323889717483e-05,1.5509290578325782e-05,1.643659754091816e-05,1.643751427266368e-05,1.6515523167581573e-05,1.680885560281434e-05,1.6827216769336036e-05,1.6953095101796296e-05,1.6969143713491526e-05,1.7144490963098773e-05,1.7357187163150582e-05,1.750536208399174e-05,1.7861933021485173e-05,1.789899208883829e-05,1.803475237768933e-05,1.800729938120316e-05,1.7987282270655033e-05,1.8010889649872375e-05,1.7993795627223012e-05,1.8472732600035325e-05,1.851097212512245e-05,1.878077154439477e-05,1.9112745781816822e-05,1.8766587950837027e-05,1.9258342101127192e-05,1.9260851434215448e-05,1.9526428770801666e-05,1.98844975349496e-05,2.022596144843429e-05,2.001053350863801e-05,2.036819769501689e-05,2.0540996762451874e-05,2.0475396523496932e-05,2.0796878588610775e-05,2.0956947929245732e-05,2.0644309233507793e-05,2.0915349653296397e-05
267,1.5060596717523876e-05,1.4941133554908682e-05,1.5003897259749633e-05,1.5173775517633459e-05,1.5177087035653574e-05,1.5226719307573487e-05,1.5307740349154342e-05,1.5220804697824274e-05,1.5239731743162073e-05,1.535744800834289e-05,1.5308328394883948e-05,1.5496638942989224e-05,1.548208060558384e-05,1.5493494023291387e-05,1.520010277143787e-05,1.5080445418752954e-05,1.5007036228264926e-05,1.4731902883551528e-05,1.4670386981246952e-05,1.4567232430042779e-05,1.4240336742196774e-05,1.4149250293590405e-05,1.4274888372683755e-05,1.4146042073456033e-05,1.4065123452499923e-05,1.3895613262789688e-05,1.4265295410517764e-05,1.4138674118090494e-05,1.4245802080339539e-05,1.43947079336423e-05,1.439925718946835e-05,1.456307201674798e-05,1.4734032387829237e-05,1.4934128260021706e-05,1.5021166155293524e-05,1.5931543920619394e-05,1.6006766826999166e-05,1.5982009990715016e-05,1.624965603870231e-05,1.627849378651073e-05,1.6349555666683987e-05,1.6346725648878343e-05,1.6523209811546745e-05,1.670764477248944e-05,1.683945013219696e-05,1.7209116790325475e-05,1.7196923141506596e-05,1.7256704033486534e-05,1.7312026593727206e-05,1.7345083718654592e-05,1.744233532801439e-05,1.7410066316691993e-05,1.7870538944423472e-05,1.7893570993948138e-05,1.8247855605977174e-05,1.8422640212213644e-05,1.8177294456097294e-05,1.873912096195403e-05,1.8730412065375947e-05,1.9030425222784774e-05,1.9403711551840554e-05,1.9659081047286096e-05,1.9624913496620995e-05,1.99098088639436e-05,2.0127122623609494e-05,2.011844170270454e-05,2.0378271325788734e-05,2.0661073794561784e-05,2.050096331127452e-05,2.0847598256725743e-05
268,1.4656218393290916e-05,1.4679880603349985e-05,1.4753532129132959e-05,1.4990597808375482e-05,1.5045145142699545e-05,1.5107060178200947e-05,1.5165164953920526e-05,1.5076151992451608e-05,1.5129217582684995e-05,1.5220914365501071e-05,1.5179995849766406e-05,1.533234320351715e-05,1.53106416397522e-05,1.530727908343879e-05,1.5011844639219073e-05,1.4982721642648316e-05,1.4791326670955673e-05,1.4602153278266309e-05,1.4621920234358014e-05,1.4526798899786567e-05,1.422521727513676e-05,1.4092142009194656e-05,1.4238604709821047e-05,1.4121134574646075e-05,1.4094599369627881e-05,1.387633085614323e-05,1.4182803223306912e-05,1.4021623022653128e-05,1.4101584528954684e-05,1.426047010190524e-05,1.4236056119219198e-05,1.4385520507457318e-05,1.4456649565550296e-05,1.4582505914663488e-05,1.4612440286456562e-05,1.5417607285486202e-05,1.5584424182196318e-05,1.548049893962475e-05,1.5674065011945232e-05,1.5697996099616313e-05,1.5722553239505903e-05,1.5716004751180098e-05,1.5897760640096655e-05,1.604491606836035e-05,1.6169114062946453e-05,1.6554818087050845e-05,1.6523251091305717e-05,1.650748561043916e-05,1.663955186044929e-05,1.6741300010431907e-05,1.6905021048578863e-05,1.683326358961838e-05,1.7264510427224816e-05,1.732451089674992e-05,1.7729571585535395e-05,1.7801946269968078e-05,1.766772395335237e-05,1.825755055460877e-05,1.8235651243618573e-05,1.850966711770716e-05,1.89120833215656e-05,1.903950364221906e-05,1.9130415629399954e-05,1.92972896266912e-05,1.957451697162648e-05,1.9674650171710346e-05,1.9843463407368752e-05,2.020362482639048e-05,2.024894330298047e-05,2.0567662917167718e-05
269,1.4155637426735412e-05,1.4294664369457007e-05,1.4413242153731241e-05,1.4689248528033066e-05,1.4799600255975525e-05,1.491373442719858e-05,1.4946072949877329e-05,1.4877001562306425e-05,1.4969923078869254e-05,1.5038805755540564e-05,1.5035386198467453e-05,1.5116323968520182e-05,1.5047025180199771e-05,1.5039992989282456e-05,1.4785177233617407e-05,1.4806897204476354e-05,1.4552870002935339e-05,1.446146056077084e-05,1.4558881352529993e-05,1.4466019648153962e-05,1.4241727890026639e-05,1.4079091279667639e-05,1.4233343327115887e-05,1.413956370621488e-05,1.4144964283499343e-05,1.3931430881664356e-05,1.4171022187053573e-05,1.4013499624271046e-05,1.4026606730029818e-05,1.4211107673640054e-05,1.417759832813338e-05,1.4296364448373624e-05,1.4298417287864356e-05,1.4358371271412913e-05,1.4308459835791668e-05,1.4936810613516956e-05,1.5176795397551132e-05,1.5019968120215594e-05,1.5105035349196694e-05,1.5103976932004784e-05,1.5095112500181815e-05,1.507694178665274e-05,1.5267150065414273e-05,1.5390891869921272e-05,1.549771727152957e-05,1.5914303283639624e-05,1.58594792233922e-05,1.582220957458338e-05,1.600072314185252e-05,1.6158968785320327e-05,1.6382138688612657e-05,1.6247311658150746e-05,1.666363419868358e-05,1.6777671391803585e-05,1.7183158683497885e-05,1.7235587647387213e-05,1.722763328880299e-05,1.7786295182422165e-05,1.7759807329569127e-05,1.7996570937556813e-05,1.8411594814117534e-05,1.841469601547445e-05,1.8582854168752733e-05,1.8635799008340546e-05,1.8953632417530602e-05,1.9195848479525312e-05,1.9253390906377523e-05,1.9621741555339867e-05,1.9867200206172287e-05,2.00766582917648e-05
270,1.3599543462009285e-05,1.3799425919537274e-05,1.3981089995069824e-05,1.4283844774393015e-05,1.4437942682225973e-05,1.4613664865393564e-05,1.4631836563349116e-05,1.4610363144952911e-05,1.4722027734893076e-05,1.4797594822478545e-05,1.4861931974868516e-05,1.4864923492450089e-05,1.4730249879443085e-05,1.4721861062318869e-05,1.45232322316586e-05,1.4574386339740316e-05,1.4288671543427972e-05,1.4293110316505193e-05,1.4445537840663866e-05,1.4352221248226248e-05,1.4237458198007432e-05,1.410197837847947e-05,1.4268026884229861e-05,1.419330542476522e-05,1.4180553241943764e-05,1.4048891920485607e-05,1.4184462927025784e-05,1.4083768116300808e-05,1.4009163930647525e-05,1.4213575228371525e-05,1.4197303429571951e-05,1.4258466995587084e-05,1.4244369557222238e-05,1.4252073260639036e-05,1.4126912140446158e-05,1.4536159428372125e-05,1.4807087828316962e-05,1.4621124209029553e-05,1.4590681869448667e-05,1.4568129144424633e-05,1.4511613859249035e-05,1.4453170544035413e-05,1.4644387882844534e-05,1.4763161509899536e-05,1.4823055071864319e-05,1.52845289582564e-05,1.5202099341047864e-05,1.5216559645697987e-05,1.5410503475287492e-05,1.5597361165112154e-05,1.5871652159511027e-05,1.5670419044235405e-05,1.6093636119306078e-05,1.625022745857078e-05,1.6621670493831547e-05,1.6700733598456036e-05,1.6818058656450103e-05,1.7286851654222683e-05,1.7275179710377367e-05,1.749906091091391e-05,1.789051035147097e-05,1.7814517904224012e-05,1.8030968423418855e-05,1.801097984095408e-05,1.8323106006658872e-05,1.8721769688330855e-05,1.866700514724686e-05,1.8984167649275e-05,1.9367761518286004e-05,1.943037334718907e-05
