pixel,1409A,1414A,1419A,1424A,1429A,1434A,1439A,1444A,1449A,1454A,1459A,1464A,1469A,1474A,1479A,1484A,1489A,1494A,1499A,1504A,1509A,1514A,1519A,1524A,1529A,1534A,1539A,1544A,1549A,1554A,1559A,1564A,1569A,1574A,1579A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A,1753A,1758A,1763A,1768A,1773A
243,2.698779890792009e-05,2.681834754010113e-05,2.663847958415113e-05,2.6704799806740555e-05,2.6446044104547102e-05,2.665807293204314e-05,2.622477001023388e-05,2.6429270044697e-05,2.6066448915644425e-05,2.634449477630563e-05,2.5887131721102123e-05,2.584053972046839e-05,2.5869975254667496e-05,2.5633467296480065e-05,2.571186390846929e-05,2.5626723678634337e-05,2.531774282335193e-05,2.505822845366207e-05,2.5190135791410808e-05,2.5187989045803906e-05,2.5191231346089732e-05,2.491932752392025e-05,2.4795228793785745e-05,2.504089122702558e-05,2.4876789556538917e-05,2.482582832187211e-05,2.5059105933778688e-05,2.5068563850653272e-05,2.497013483214872e-05,2.532012277248433e-05,2.524171329901477e-05,2.4895094316863918e-05,2.4816893856310964e-05,2.534895967650659e-05,2.4873955780914802e-05,2.608684922877959e-05,2.6408060343902718e-05,2.6055753432670945e-05,2.628102963757223e-05,2.671479779645056e-05,2.7067125564745362e-05,2.708036799520616e-05,2.778051454178564e-05,2.740152555582377e-05,2.74310433944399e-05,2.806949232887461e-05,2.8180722127587715e-05,2.830535091248093e-05,2.915516543685062e-05,2.9428292847765833e-05,2.896950625790532e-05,2.9061133323556397e-05,2.905479864509596e-05,2.927708388148717e-05,3.015167095144942e-05,3.0434511453509766e-05,3.0497567323978265e-05,3.0763507862085296e-05,3.068864871374814e-05,3.0471480313630042e-05,3.1000968722754345e-05,3.142753388516106e-05,3.2157285165888235e-05,3.1677749100420476e-05,3.1829634103530944e-05,3.21724192687076e-05,3.278939534598549e-05,3.278360666652092e-05,3.3174928393098514e-05,3.281417339972494e-05
244,2.6683461055460817e-05,2.657802828705917e-05,2.641464749533426e-05,2.6565422853106595e-05,2.6288367385655382e-05,2.655625440903192e-05,2.604395147462213e-05,2.61707056044432e-05,2.5856238799649635e-05,2.604607605416651e-05,2.550124039124576e-05,2.5479037464305293e-05,2.547325157780566e-05,2.527811851933444e-05,2.535107228300897e-05,2.5289904121970025e-05,2.506027643262171e-05,2.4859099334468314e-05,2.502993628368504e-05,2.506874928525003e-05,2.5216206635234494e-05,2.487616014630209e-05,2.469033060293049e-05,2.490353760588225e-05,2.4722315792326403e-05,2.464764786314177e-05,2.4808638857082135e-05,2.4739454318627262e-05,2.4683749354268772e-05,2.498870354113367e-05,2.4816811211731345e-05,2.446130241635515e-05,2.4293184760737094e-05,2.4603575420824506e-05,2.409851150044805e-05,2.4931190962308333e-05,2.514794451064425e-05,2.4949739990572932e-05,2.5009171048251894e-05,2.5362917276970362e-05,2.5638116157379333e-05,2.565381616095316e-05,2.633330993352322e-05,2.623991331297584e-05,2.605846664421197e-05,2.666173385369506e-05,2.681780208078153e-05,2.690685436443376e-05,2.805830232143642e-05,2.827655153843949e-05,2.797837139552442e-05,2.7987048843341218e-05,2.8043662641791938e-05,2.824442264861444e-05,2.90074065220542e-05,2.936403931755541e-05,2.9374974512171077e-05,2.9593737601853608e-05,2.9470210836894378e-05,2.9203945949160326e-05,2.999803428193145e-05,3.0143049892539955e-05,3.0925827600613114e-05,3.037179254839608e-05,3.0485339439334754e-05,3.087564334491873e-05,3.154300469151189e-05,3.135027633614509e-05,3.1890891297558993e-05,3.154643771201088e-05
245,2.610965567422623e-05,2.609367327056257e-05,2.598067839713157e-05,2.6237959193959892e-05,2.601683937421764e-05,2.635292198470764e-05,2.5848452348603728e-05,2.5932438443421626e-05,2.565780754076905e-05,2.5745274641435487e-05,2.5203330588303354e-05,2.5182474446235646e-05,2.519643149480733e-05,2.5014909715397367e-05,2.5029907909336176e-05,2.495899736575372e-05,2.4804541406163714e-05,2.4681189036358757e-05,2.480502065713447e-05,2.4909347713839457e-05,2.5125789666616558e-05,2.4813230145338016e-05,2.4614807245222194e-05,2.479659858872681e-05,2.453738612552605e-05,2.451896221919852e-05,2.464236603784519e-05,2.4531013017065053e-05,2.455165886140361e-05,2.482153431904248e-05,2.458533447075429e-05,2.42196342612244e-05,2.4008006816221664e-05,2.415859873385084e-05,2.369836794520243e-05,2.409121365623289e-05,2.4176518695443225e-05,2.408699254531997e-05,2.403660017313861e-05,2.427358884826039e-05,2.438534512386533e-05,2.4423482183339826e-05,2.495693312675779e-05,2.5080248056051503e-05,2.477484326805592e-05,2.5342863539419078e-05,2.5496364608534328e-05,2.5554019612293285e-05,2.684684029871852e-05,2.699715794917566e-05,2.695508791033132e-05,2.689719401708924e-05,2.7026330450451526e-05,2.7211261110511645e-05,2.783274186692417e-05,2.826067945682981e-05,2.8340946799950012e-05,2.8406754670175373e-05,2.8329911967143078e-05,2.7993021609318553e-05,2.8958457445886254e-05,2.8862285374651392e-05,2.9678331421119104e-05,2.9123454885034468e-05,2.910977545515956e-05,2.9534517347728607e-05,3.020200415298908e-05,2.987039693407093e-05,3.051333156023786e-05,3.0158266913284692e-05
246,2.5290382756233626e-05,2.534851591241161e-05,2.531011462708987e-05,2.564012933374696e-05,2.5551762270907582e-05,2.593450849909549e-05,2.550259861444104e-05,2.558731304289058e-05,2.534341138847793e-05,2.5376061309453048e-05,2.495545894726429e-05,2.494378322956825e-05,2.5001800851131172e-05,2.486158425816957e-05,2.4795460828917254e-05,2.4694642051025604e-05,2.4613011786363958e-05,2.454361204120998e-05,2.457122652280047e-05,2.474483392774065e-05,2.4915472907243758e-05,2.4700170257938408e-05,2.4526115365178424e-05,2.465809205190656e-05,2.430336224041984e-05,2.437631920851203e-05,2.4471814340270723e-05,2.4401847295332033e-05,2.446995352158827e-05,2.46816957257147e-05,2.4444381302351887e-05,2.4066889386285396e-05,2.3823071237810158e-05,2.388923864426512e-05,2.3542292569553588e-05,2.3544491733655876e-05,2.352679687856852e-05,2.3502227553965962e-05,2.339059321732849e-05,2.351737709320947e-05,2.3464058133330074e-05,2.351550574814384e-05,2.3800066944990955e-05,2.4031978170657846e-05,2.3700859584266603e-05,2.420836185916082e-05,2.430669105059484e-05,2.4345349824872478e-05,2.5585508955099524e-05,2.5662747943464653e-05,2.586388215099383e-05,2.5772763152216493e-05,2.5968990389484964e-05,2.6130868310996827e-05,2.661729428821139e-05,2.7099754285072173e-05,2.7305981456272776e-05,2.7213387237389265e-05,2.7260093826080162e-05,2.6899963487922415e-05,2.785377114880813e-05,2.7597233364674315e-05,2.844976938423096e-05,2.795524923887095e-05,2.7753077035968614e-05,2.820707649509973e-05,2.882969604375861e-05,2.8445830174145495e-05,2.9123970225511933e-05,2.870514214244031e-05
247,2.433589702051063e-05,2.440272090435289e-05,2.444334349706542e-05,2.4791001697359752e-05,2.4861474823660535e-05,2.5262653217303612e-05,2.4936363051877715e-05,2.5038942314404146e-05,2.4828758436214734e-05,2.487629527164447e-05,2.4638719731334288e-05,2.4687463933865834e-05,2.477335095811763e-05,2.4748898503905732e-05,2.4617750261549483e-05,2.4489917125936534e-05,2.453073353096911e-05,2.4463118474758012e-05,2.4396777089755897e-05,2.463932089624028e-05,2.466223807891423e-05,2.454507809372341e-05,2.4445824553134115e-05,2.4475979349293907e-05,2.4076914141805013e-05,2.4226288273670205e-05,2.426863016623811e-05,2.429050963446033e-05,2.436354005289733e-05,2.447255631212489e-05,2.4319694056194118e-05,2.3936108281201262e-05,2.364339931164321e-05,2.3693741628975034e-05,2.348681973370621e-05,2.3208189115554345e-05,2.3144522257624026e-05,2.317124102096831e-05,2.3030093191568474e-05,2.3094000808923545e-05,2.2928476798976865e-05,2.296497853776155e-05,2.2980414394907752e-05,2.32227873147291e-05,2.293638944993229e-05,2.3325225005404846e-05,2.333554706489309e-05,2.3364625973378755e-05,2.442519729690273e-05,2.443120622559657e-05,2.475218549826216e-05,2.465784184658571e-05,2.490378045298273e-05,2.500894424930729e-05,2.5381385748555568e-05,2.589117621216489e-05,2.617830577407165e-05,2.6020363951209368e-05,2.61977350812543e-05,2.5906174840473936e-05,2.667356603483692e-05,2.6328475206876276e-05,2.7244391402193624e-05,2.6853255429612346e-05,2.647792081968684e-05,2.696072765680382e-05,2.751168861411679e-05,2.7160215510362063e-05,2.7818751854786244e-05,2.729277723418719e-05
248,2.3348786134758223e-05,2.3371874721541307e-05,2.3468198841707168e-05,2.3802246186291656e-05,2.398016348745484e-05,2.4368990024543724e-05,2.4154274975930324e-05,2.425877462393184e-05,2.409572957464283e-05,2.423100406946001e-05,2.4146899767077965e-05,2.431513767322349e-05,2.4391925422718312e-05,2.455282816573016e-05,2.441355927425469e-05,2.428262820749097e-05,2.450461241838409e-05,2.441399584095835e-05,2.4295528639786968e-05,2.4614499648429898e-05,2.444958931315848e-05,2.4386276894623183e-05,2.439234995554842e-05,2.4305514669804887e-05,2.392823038539716e-05,2.4112102505620317e-05,2.4071897291227868e-05,2.4137649382667542e-05,2.4192065208016986e-05,2.417713287353147e-05,2.4167576980737562e-05,2.37918971720085e-05,2.343216649369051e-05,2.349858490546193e-05,2.342225445884248e-05,2.2975315347726528e-05,2.2943648980314144e-05,2.30251933280048e-05,2.2861130657771176e-05,2.2922137353209063e-05,2.269607802213508e-05,2.270052973218161e-05,2.2540992351869665e-05,2.2718490761224202e-05,2.2489225362181168e-05,2.2711047446600712e-05,2.2639487565361638e-05,2.265812514763472e-05,2.3516003056817183e-05,2.345102556522666e-05,2.373791547702211e-05,2.3646156032852454e-05,2.391936257523467e-05,2.3933698091089786e-05,2.420612201681449e-05,2.4707782836344894e-05,2.498954487149004e-05,2.4855646278410005e-05,2.509678776081316e-05,2.494582736411051e-05,2.5418957626233373e-05,2.5049970543414394e-05,2.603483534833381e-05,2.5766141371513505e-05,2.5310982735282345e-05,2.581886563549085e-05,2.6292316125465945e-05,2.604592972287946e-05,2.666812074681766e-05,2.601941328657777e-05
249,2.2362235573091914e-05,2.2350920357016765e-05,2.247880184814179e-05,2.2803325278121954e-05,2.300238838794229e-05,2.3344746681171675e-05,2.3213577300280083e-05,2.3313579625877014e-05,2.319428133475893e-05,2.3459721617176075e-05,2.3442455382216385e-05,2.374949799010021e-05,2.3795542087146532e-05,2.4158413612415796e-05,2.4084118494754002e-05,2.400446918586225e-05,2.440034756158424e-05,2.4322651150777343e-05,2.42133161456111e-05,2.46072838931404e-05,2.430022152174051e-05,2.4256916879181905e-05,2.433364841449253e-05,2.420598678516255e-05,2.3888614369352114e-05,2.406164118826668e-05,2.3934459416379144e-05,2.3937331388505102e-05,2.396354135365752e-05,2.3861535793293217e-05,2.398098697588463e-05,2.362131076167498e-05,2.3198283683931977e-05,2.3279428553548197e-05,2.3301901867771177e-05,2.2766846598669243e-05,2.2848665673828314e-05,2.29673020464612e-05,2.277188056672827e-05,2.2865606221426755e-05,2.2625911663656687e-05,2.2598352493123804e-05,2.242446069743886e-05,2.2486418575580522e-05,2.2295610991177922e-05,2.2345807901186763e-05,2.2218243337826268e-05,2.2213762619005064e-05,2.291428477472439e-05,2.279022264910748e-05,2.294247850140529e-05,2.2837824168578478e-05,2.310470400082082e-05,2.3034626601556385e-05,2.3200603223453906e-05,2.3655144114878444e-05,2.3875735303297933e-05,2.3795696831037346e-05,2.4006755031180874e-05,2.4004920590280746e-05,2.4149935423210945e-05,2.3815714178720064e-05,2.482009846410325e-05,2.4644113909296522e-05,2.423380475337768e-05,2.475304371566398e-05,2.514530437603891e-05,2.5039191501809617e-05,2.564423438999324e-05,2.490038768450854e-05
250,2.138513990462536e-05,2.1382123420715233e-05,2.1548656661588377e-05,2.18567802524112e-05,2.2018352327238322e-05,2.230074463472636e-05,2.2204722077232774e-05,2.2325696293127245e-05,2.222468186874772e-05,2.2600722994193265e-05,2.259382888422579e-05,2.2989935730764794e-05,2.3005963989725644e-05,2.351588659368217e-05,2.3562248626308874e-05,2.3601045819469766e-05,2.408599442045859e-05,2.408326103758046e-05,2.40528340053736e-05,2.450066619494835e-05,2.4159628818466695e-05,2.4142533184127844e-05,2.4212841692717732e-05,2.416219572500318e-05,2.3920630871814412e-05,2.403765426134657e-05,2.3862091494789622e-05,2.3724189873622533e-05,2.371458216748609e-05,2.3609097041269518e-05,2.378803867238609e-05,2.3440126439885518e-05,2.298884943116421e-05,2.306756795008707e-05,2.3133673267763457e-05,2.256191801292925e-05,2.279308612181919e-05,2.2919103608835997e-05,2.268747145547411e-05,2.2808349547517144e-05,2.259822878314041e-05,2.255275582998139e-05,2.2486943775287147e-05,2.2430274858478016e-05,2.2268762169160542e-05,2.2190961583891345e-05,2.2013416480002606e-05,2.1961157166364167e-05,2.256920779606754e-05,2.2407508908178423e-05,2.241499005380299e-05,2.2290345484914885e-05,2.252119442119273e-05,2.2416557601215686e-05,2.2451972178680578e-05,2.281743332407123e-05,2.2954581667449037e-05,2.2924513141542153e-05,2.303995859253919e-05,2.314249293419925e-05,2.298805597181579e-05,2.272029048339565e-05,2.3662060586586835e-05,2.350580607190405e-05,2.323933528318309e-05,2.372960539192867e-05,2.4031499173896673e-05,2.4032119385619635e-05,2.464335792059981e-05,2.387625415021999e-05
251,2.0459753060587987e-05,2.0472437093823887e-05,2.0703935098708767e-05,2.096677370398211e-05,2.1081127789427786e-05,2.1322275194834992e-05,2.1223637298870086e-05,2.1381201322886222e-05,2.129105445851427e-05,2.1713386234922707e-05,2.17332709736142e-05,2.213740913924417e-05,2.212765779808031e-05,2.26916401682898e-05,2.286375359961877e-05,2.303840829414397e-05,2.3497135544538517e-05,2.3617197386599305e-05,2.3719594923587506e-05,2.4193996267214763e-05,2.3910511187155732e-05,2.3954573502317967e-05,2.3983799104945515e-05,2.4087109354081534e-05,2.3926861452120474e-05,2.396316637666537e-05,2.3805313094178642e-05,2.3531104521943494e-05,2.3472054398251266e-05,2.345449021962249e-05,2.3619070725478448e-05,2.3280238764510862e-05,2.285220760279082e-05,2.291214866145216e-05,2.295411318174071e-05,2.2388039137943035e-05,2.272925369592945e-05,2.285313642842966e-05,2.2601527861859345e-05,2.2711383186961162e-05,2.2546383502311624e-05,2.2509458654988467e-05,2.257877370379849e-05,2.244812959280165e-05,2.2320528474733724e-05,2.217851192438969e-05,2.193109965160894e-05,2.1815467576773622e-05,2.2383422381387752e-05,2.2203146169272613e-05,2.2119446791591378e-05,2.199085087335708e-05,2.2176132353792506e-05,2.2087734904328585e-05,2.197596541871092e-05,2.2228260425097765e-05,2.2268919899639444e-05,2.228735530781297e-05,2.22848426588533e-05,2.2414932283692112e-05,2.2038086266037985e-05,2.183335486591515e-05,2.2655234120557186e-05,2.244784114436956e-05,2.2362382676977912e-05,2.2756086253781736e-05,2.297161578076417e-05,2.2991380582208466e-05,2.3611274697234257e-05,2.2906656228671626e-05
252,1.963166718880972e-05,1.962365335035614e-05,1.9929958305918227e-05,2.013433247663586e-05,2.02070715560537e-05,2.0435962927483928e-05,2.033841985295489e-05,2.0506743805358027e-05,2.046488052086631e-05,2.0847740885791572e-05,2.0955009817326424e-05,2.1323557600129053e-05,2.129546303646918e-05,2.1828321028768346e-05,2.2072191825822735e-05,2.234132746110663e-05,2.2681651820151763e-05,2.2936574238981675e-05,2.315881830226379e-05,2.364413139497078e-05,2.3457502977746593e-05,2.3591894744515185e-05,2.3610275318919768e-05,2.3866355967231624e-05,2.3780537162193123e-05,2.376551794132163e-05,2.3680988521750957e-05,2.335362873143241e-05,2.3238885985977946e-05,2.3361710710789582e-05,2.3475013013814474e-05,2.315021841790943e-05,2.2797746195259813e-05,2.2831435393446562e-05,2.2809895039599413e-05,2.228294481156139e-05,2.2652264662312105e-05,2.277578797337511e-05,2.2547786800542226e-05,2.2606164637674065e-05,2.2457373710060736e-05,2.2453685900236168e-05,2.261094324906427e-05,2.2472494133463924e-05,2.237415264542817e-05,2.2216272413623636e-05,2.1872977191957042e-05,2.1713677343301565e-05,2.2271373433273386e-05,2.2087493400147782e-05,2.1985018225063518e-05,2.1858799506205882e-05,2.201396017525468e-05,2.19588099464293e-05,2.170012590183861e-05,2.186387386970806e-05,2.1799172848634e-05,2.1866349205015978e-05,2.175682287622307e-05,2.183608094994546e-05,2.135125143780847e-05,2.1188813489328303e-05,2.1864991253805122e-05,2.1570063827299594e-05,2.165435894526407e-05,2.1872809884899782e-05,2.2045220656999796e-05,2.1994849612927934e-05,2.259819206581505e-05,2.201385965058157e-05
253,1.8903450552778132e-05,1.884967987907989e-05,1.9196465079849287e-05,1.9367994594519407e-05,1.939941479883373e-05,1.9624751342602955e-05,1.9572518607904557e-05,1.9698023844742966e-05,1.9753176136634343e-05,2.002832230870817e-05,2.0275282994780734e-05,2.0612958277350282e-05,2.058513327295754e-05,2.103555157395945e-05,2.127528498243035e-05,2.159701327039542e-05,2.177716516692122e-05,2.2138981767831708e-05,2.2390741964381188e-05,2.2887560770479534e-05,2.281270965967137e-05,2.3016757668777732e-05,2.3057918398142983e-05,2.341453567707501e-05,2.3386508334809812e-05,2.338889702094176e-05,2.3389797741245457e-05,2.3122445802019903e-05,2.2977020272990728e-05,2.3226584143175133e-05,2.330981101441652e-05,2.3014798484281923e-05,2.278302719420521e-05,2.2806575474300047e-05,2.2732869948455882e-05,2.2250870094070268e-05,2.2585746998035204e-05,2.270507163160684e-05,2.255192707861029e-05,2.253808258447453e-05,2.23611480046521e-05,2.2395081903762413e-05,2.256514190109737e-05,2.247810630172636e-05,2.239094857195812e-05,2.2227200524370677e-05,2.1779205709246328e-05,2.163199156240305e-05,2.2187350559280046e-05,2.200284909892267e-05,2.1940464924108947e-05,2.179072865622061e-05,2.193281214558177e-05,2.1915978277434347e-05,2.1503773040424805e-05,2.1650165379629426e-05,2.149302227848492e-05,2.1583699192876235e-05,2.141294660559148e-05,2.1395108991687126e-05,2.0927771925198324e-05,2.078478449514544e-05,2.1303340652293245e-05,2.092411191802914e-05,2.1137638676686015e-05,2.1128656029553528e-05,2.13215613300912e-05,2.1170048939771973e-05,2.1690690928531626e-05,2.1247750759008714e-05
254,1.825363762473611e-05,1.817055338620095e-05,1.847852372238407e-05,1.8671575914334734e-05,1.867236086307125e-05,1.887491650247569e-05,1.8907055634873262e-05,1.896241006696258e-05,1.9107297484210468e-05,1.92816054984264e-05,1.9645785291679885e-05,1.997839917244736e-05,1.997150961895156e-05,2.0336659025097738e-05,2.0525913169011555e-05,2.0874079328303146e-05,2.0917467762439435e-05,2.1339103007420207e-05,2.1522925521759985e-05,2.2028903154009126e-05,2.2065877696284232e-05,2.22737656131501e-05,2.2334004198312596e-05,2.2728701238148982e-05,2.2737171614627426e-05,2.2803102467031847e-05,2.286706510501523e-05,2.274676604404533e-05,2.2617823322784776e-05,2.2910601005975448e-05,2.3027073085175625e-05,2.2797955686938158e-05,2.2714882345880787e-05,2.278088828705054e-05,2.2698059038786648e-05,2.2263322418707198e-05,2.25394285607776e-05,2.2653166301651528e-05,2.261239607520143e-05,2.252870494289467e-05,2.2309488436752215e-05,2.2362220031874882e-05,2.247594782247966e-05,2.2458501181255647e-05,2.237121049747581e-05,2.219174525154294e-05,2.1650622053901266e-05,2.1576342659222768e-05,2.2118236775684814e-05,2.1919456020190367e-05,2.1927553292435026e-05,2.1731749860892888e-05,2.184497031212201e-05,2.186645036827017e-05,2.129299889911896e-05,2.149454478127696e-05,2.1281877039939403e-05,2.135265319069484e-05,2.1187130974433134e-05,2.1077531498403077e-05,2.0718364005328308e-05,2.0569096462916985e-05,2.0933499171891587e-05,2.0502107415888875e-05,2.0785737127796365e-05,2.05866675741796e-05,2.0823247082403617e-05,2.059482321931073e-05,2.0950826938130552e-05,2.063646638427687e-05
255,1.7653493724145174e-05,1.759250870173459e-05,1.77808516523305e-05,1.8045787090778524e-05,1.8036020668811434e-05,1.8188583568543267e-05,1.829750995861052e-05,1.83225530580312e-05,1.848022954768798e-05,1.8632459062384494e-05,1.9019990721174592e-05,1.936057601197288e-05,1.9392961338486724e-05,1.968941289637513e-05,1.983186763578279e-05,2.0172042409013227e-05,2.0160505077327716e-05,2.0598141869044014e-05,2.068108182899504e-05,2.1183850472589075e-05,2.1290939369386223e-05,2.145882566213234e-05,2.1511206798464913e-05,2.189187246396311e-05,2.1924183609872412e-05,2.2048800626867205e-05,2.2142711365882706e-05,2.217224636029949e-05,2.208777093960893e-05,2.232686070078905e-05,2.2547892978065593e-05,2.2424375680742074e-05,2.2481860219287312e-05,2.2655601306670308e-05,2.2607797964034695e-05,2.2278941388860364e-05,2.2500342797892585e-05,2.2613097242764292e-05,2.2699569846570397e-05,2.2571930276278266e-05,2.2328040989664568e-05,2.2373112299368122e-05,2.2398822715865867e-05,2.241504953146613e-05,2.232573077010117e-05,2.214003681224838e-05,2.1523310091703133e-05,2.1551662848786368e-05,2.205334852958933e-05,2.182289230387908e-05,2.1904289738655186e-05,2.1685693003752883e-05,2.1727369551780904e-05,2.1750090576058176e-05,2.106026718997762e-05,2.1330632315985668e-05,2.109805788619166e-05,2.1119509529486927e-05,2.1018916153463613e-05,2.086252483006492e-05,2.0639671499139472e-05,2.045982679829804e-05,2.0690990524224617e-05,2.0248703547307747e-05,2.054266320988407e-05,2.0272812770087105e-05,2.052469099377249e-05,2.025193569707557e-05,2.0412049276263697e-05,2.0196987621250465e-05
256,1.707763462199554e-05,1.7091093911569845e-05,1.7131966866497315e-05,1.748236428814671e-05,1.7478743193208568e-05,1.756868439686264e-05,1.7713752297084773e-05,1.7781130426788823e-05,1.7874231485680646e-05,1.807511112179899e-05,1.8410210831181755e-05,1.8733352421543095e-05,1.882828419595853e-05,1.905827376757005e-05,1.918049546196498e-05,1.947876173738437e-05,1.9476669331646567e-05,1.99011351417074e-05,1.992104855542497e-05,2.041136997341536e-05,2.0511674541696758e-05,2.0648188840878955e-05,2.068701277492366e-05,2.1013908019811888e-05,2.107913204215556e-05,2.1235758443391854e-05,2.1327896417167716e-05,2.142472313871438e-05,2.137268759805004e-05,2.152167485121212e-05,2.186790647710419e-05,2.1856048754604167e-05,2.2016822487800158e-05,2.233546495210976e-05,2.2362887447268047e-05,2.2234129131719045e-05,2.2433358062462005e-05,2.2562579193307724e-05,2.276278142758764e-05,2.263664143783561e-05,2.2387010045692608e-05,2.2421641536516816e-05,2.236908541664244e-05,2.235979293627145e-05,2.2264856485279853e-05,2.2103389956109e-05,2.1435822032116338e-05,2.1561373694392734e-05,2.1982736105139632e-05,2.1710769559511334e-05,2.1836898455860185e-05,2.1652100161968792e-05,2.159416724886516e-05,2.1548778398418968e-05,2.0856307003999796e-05,2.1140923923588235e-05,2.090269738324784e-05,2.087465745611214e-05,2.0885243544784655e-05,2.0717745546276006e-05,2.0600186708605454e-05,2.038750270930986e-05,2.0514243629490585e-05,2.009930795223887e-05,2.036416201511657e-05,2.0133587612271648e-05,2.0372638068403487e-05,2.005944090457464e-05,2.0067248783840198e-05,1.99319942407052e-05
257,1.654810938451597e-05,1.6643419100074475e-05,1.6575484976007087e-05,1.696461586974822e-05,1.6980405235649338e-05,1.7008608190579334e-05,1.7157588917271122e-05,1.730549675048977e-05,1.7330202907457307e-05,1.7584447265974287e-05,1.786198685888552e-05,1.811798055068888e-05,1.827849331042367e-05,1.845254545755628e-05,1.8571873212795127e-05,1.882563041541856e-05,1.8815405447570766e-05,1.919547390306657e-05,1.922270336607052e-05,1.9684064393237822e-05,1.9722439898168587e-05,1.9852709686774166e-05,1.9920647627843432e-05,2.017556494589994e-05,2.02897606930946e-05,2.045906370066727e-05,2.0527609597985722e-05,2.0602261547318556e-05,2.055362752210909e-05,2.0641882107828257e-05,2.1062194586773526e-05,2.1122114692211263e-05,2.1350373681184588e-05,2.1776338771919957e-05,2.1912206517473224e-05,2.2056561560659156e-05,2.2285440550242775e-05,2.2449255924329073e-05,2.2729230166914745e-05,2.265440113404646e-05,2.2421659074911303e-05,2.2472805546845744e-05,2.23738058296804e-05,2.2295761924080786e-05,2.220308711724037e-05,2.2083138254592543e-05,2.1412668538863806e-05,2.160866964134172e-05,2.1916402839177826e-05,2.1598467576675893e-05,2.1724789391351277e-05,2.1612321353086718e-05,2.146990464902341e-05,2.1302225630600345e-05,2.071863262288563e-05,2.0945649598822006e-05,2.0702625342723333e-05,2.064514698534049e-05,2.079975258423088e-05,2.0604997003268628e-05,2.053613102275761e-05,2.0330430595484728e-05,2.03751440711414e-05,2.0013228300610773e-05,2.02286592510235e-05,2.0067354567327667e-05,2.031702946532128e-05,1.994008196570726e-05,1.9877849652510115e-05,1.982184996923448e-05
258,1.6133153083294802e-05,1.6269672729725902e-05,1.616180112102892e-05,1.6502880311586612e-05,1.6543245623187727e-05,1.651669542383595e-05,1.664847559559041e-05,1.685759759911819e-05,1.6877839378467568e-05,1.7141079984789378e-05,1.7390177975256912e-05,1.7552112786872815e-05,1.774409600350585e-05,1.7893856253925246e-05,1.802287253182384e-05,1.8246301324563362e-05,1.816560711766742e-05,1.8453950378959383e-05,1.8545230033548887e-05,1.894633975849868e-05,1.8927158462729968e-05,1.9053115158396987e-05,1.920601716566527e-05,1.939485081302148e-05,1.9562217652557574e-05,1.973875293559933e-05,1.9780960511900682e-05,1.9808613973062926e-05,1.974454449118884e-05,1.9818380937250408e-05,2.02407497461523e-05,2.031296432773331e-05,2.059255668572973e-05,2.1035063025207785e-05,2.1273526586465992e-05,2.169578149512416e-05,2.200589419932885e-05,2.2194316736221674e-05,2.251940391810044e-05,2.2531337066155103e-05,2.2345012545115327e-05,2.2447104910719838e-05,2.235359547627972e-05,2.2206025593423225e-05,2.2146654247427326e-05,2.2057283303563574e-05,2.144562263093989e-05,2.167205639654072e-05,2.186528406381109e-05,2.151238771979163e-05,2.1610532647754582e-05,2.1561589149026042e-05,2.138476061423144e-05,2.1087813688479168e-05,2.0648756188169573e-05,2.077725428965498e-05,2.054363454687425e-05,2.0475951274112927e-05,2.076980345228184e-05,2.0509281440658498e-05,2.0436732886255263e-05,2.030422264521732e-05,2.0283078051263805e-05,1.9973823200670245e-05,2.014510410426076e-05,2.000929111755387e-05,2.0321361385766853e-05,1.9858583206218984e-05,1.9795971630033507e-05,1.9831636408522507e-05
